Original,Translated
"9.10 Under Me as supervisor, Nature produces the moving and the unmoving; because of this, O Arjuna, the world revolves.","O Kaunthai, because of my presidency (i.e. under my presidency) nature produces the world of pasture; therefore, it keeps revolving."
"9.11 Fools disregard Me, clad in human form, not knowing My higher Being as the great Lord of (all) beings.","9.11. Fools disrespect the divine being of all spirits, not knowing my supreme being."
"9.12 Of vain hopes, of vain actions, of vain knowledge and senseless, they verily are possessed of the deceitful nature of demons and undivine beings.","9.12. The unconscious minds of the Vedas, who possess hope, karma and Vedas knowledge, possess the enchanting nature of monsters and asuras."
"9.13 But the great souls, O Arjuna, partaking of My divine nature, worship Me with a single mind (with the mind devoted to nothing else), knowing Me as the imperishable source of beings.","9.13 O Parth, but the Mahatma Men, dependent on the divine nature, worship me with a unique mind, knowing that I am the adherent and the incarnate of all spirits."
"9.14 Always glorifying Me, striving,firm in vows, prostrating themselves before Me, they worship Me with devotion always steadfast.","9.14 . The hardworking, hardworking men who constantly praise me, who always worship me with devotion."
"9.15 Others also sacrificing with the wisdom-sacrifice worship Me, the All-faced, as one, as distinct, and as manifold.","9.15. Some worship me with unity, while worshipping the sage, some with separation, some in many ways worship me Virat Swara (Virato Mukham)."
9.16 I am the Kratu; I am the Yajna; I am the offering (food) to the manes; I am the medicinal herbs and all the plants; I am the Mantra; I am also the Ghee or the melted butter; I am the fire; I am the oblation.,"I am the thankful, I am the Yajna, I am the Sudha and the Medicine, I am the Mantra, I am the Ghi, I am the Fire and I am the Hutan, i.e. the Havankarma."
"9.17 I am the father of this world, the mother, the dispenser of the fruits of actions and the 
grandfather; the (one) thing to be known, the purifier, the sacred monosyllable (Om), and also the Rik-, the Sama-and the Yajur-Vedas.","I am the father, mother, guardian and father of this world. I am the Vedic being, the holy, the Onkar, the Rigveda, the Samveda and the Yajurveda."
"9.18 I am the goal, the supporter, the Lord, the witness, the abode, the shelter, the friend, the origin, the dissolution, the foundation, the treasure-house and the seed which is imperishable.","9.18. I am also the Gave (Goal), the Supplier, the Lord (Swami), the Witness, the Abode, the Refuge and Friend and the Origin, the Pralyur and Place (Aadhaar), the Nidhana and the Abaya Cause."
"9.19 (As the sun) I give heat; I withhold and send forth the rain; I am immortality and also death, existence and non-existence, O Arjuna.","O Arjuna, I am the sun, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain, the rain"
"9.20 The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me by sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy in heavn the divine pleasures of the gods.","9.20. Men who know the three Vedas, who drink and are purified from sins, seek to attain heaven by worshipping Me through sacrifices; they attain the fruit of their purity, the Indra - lok, and enjoy the divine gods in heaven."
"9.21 They, having enjoyed the vast heaven, enter the world of mortals when their merit is exhausted; thus abiding by the injunctions of the ï1threeï1 (Vedas) and desiring (objects of) desires, they attain to the state of going and returning.","9.21. They attain the death - state by experiencing that vast paradise, upon being purified. Thus they attain the male movement (past) of the refuge of the karma and the desire for pleasures as stated in the three Vedas."
"9.22 For those men who worship Me alone, thinking of no other, for those ever-united, I secure what is not already possessed and preserve what they already possess.",9.22 I bear the sum of the devotees who worship me with a unique mind.
"9.23 Even those devotees who, endowed with faith, worship other gods, worship Me alone, O Arjuna, b the wrong method.","O Kaunthai, those devotees who worship other gods worship me in vain."
"9.24 (For) I alone am the enjoyer and also the Lord of all sacrifices; but they do not know Me in essence (in reality), and hence they fall (return to this mortal world).","For I am the devotee and master of all sacrifices, but they do not know me, so they fall, that is, they gain the world."
9.25 The worshippers of the gods go to them; to the manes go the ancestor-worshippers; to the deities who preside over the elements go their worshippers; but My devotees come to Me.,"9.25. The worshippers of gods receive the gods, the worshippers of the fathers go to the fathers, the worshippers of demons receive the demons and the worshippers of me receive me."
"9.26 Whoever offers Me with devotion a leaf, a flower, a fruit or a little water  that, so offered devotedly by the pure-minded, I accept.","9.26. Any devotee who offers me letters, flowers, fruits, water etc. with devotion, I accept that devotion of the devout devotee."
"9.27 Whatever thou doest, whatever thou eatest, whatever thou offerest in sacrifice, whatever thou givest, whatever thou practisest as austerity, O Arjuna, do it as an offering unto Me.","O my people, whatever you do, whatever you eat, whatever you offer, whatever you give, whatever you fast, all of it is sacred to me."
"9.28 Thus shalt thou be freed from the bonds of actions yielding good and evil fruits; with the mind steadfast in the Yoga of renunciation, and liberated, thou shalt come unto Me.",In this way you will be freed from the bondage of karma and you will be freed from the bondage of sanctification and you will be able to receive me.
9.29 The same am I to all beings; to Me there is none hateful or dear; but those who worship Me with devotion are in Me and I am also in them.,I am the same among all spirits; there is no one who hates me or loves me; but those who worship me with piety are in me and I in them.
"9.30 Even if the most sinful worships Me, with devotion to none else, he too should indeed by regarded as righteous for he has rightly resolved.","9.30. If a very wicked person worships Me exclusively as a devotee, he is a devotee, because he is truly determined."
"9.31 Soon he becomes righteous and attains to eternal peace; O Arjuna, proclaim thou for certain that My devotee never perishes.","O Kaunthai, he soon becomes a devotee and receives eternal peace. You must know the truth that my devotee never perishes."
"9.32 For, taking refuge in Me, they also who, O Arjuna, may be of a sinful birth  women, Vaisyas as well as Sudras  attain the Supreme Goal.","O Parth, woman, Vaishya and Shudra, all these sinners, they too, rely on me and attain the ultimate speed."
"9.33 How much more (easily) then the hold Brahmins and devoted royal saints (attain the goal); having come to this impermanent and unhappy world, do thou worship Me.",What then is to be said that the virtuous Brahmins and the Rajarshi devotees (attain the highest speed); (therefore) having attained this eternal and unsatisfactory people (now) worship me devoutly.
"9.34 Fix thy mind on Me; by devoted to Me; sacrifice unto Me; bow down to Me; having thus united thy whole self to Me, taking Me as the supreme goal, thou shalt come unto Me.","Be steadfast in me, be my servants and my worshippers, and salute me, and you shall receive me by the bestowal of the Spirit upon me, and I shall be the ultimate goal."
"10.1 The Blessed Lord said  Again, O mighty-armed Arjuna, listen to my supreme word which I will declare to thee who who art beloved, for thy welfare.","10.1. Shri Bhagavan said, ""O Mahabah! Again, hear my final words, which I will utter for the sake of the one who loves you very much."
10.2 Neither the hosts of the gods nor the great sages know My origin; for in every way I am the source of all the gods and the great sages.,"10.2. My origin is not known to the gods or to the Maharaja, for I am a devotee of the gods and the Maharaja in every way."
"10.3 He who knows Me as unborn and beginningless, as the great Lord of the worlds, he, among mortals, is undeluded and he is liberated from all sins.","10.3. Who knows me as the great God of the immortal, the mortal and the worlds, such a confused man in mortal men is absolved of all sins."
"10.4 Intellect, wisdom, non-delusion, forgiveness, truth, self-restraint, calmness, happiness, pain, existence or birth, non-existence or death, fear and also fearlessness.","10.4. Wisdom, knowledge, lack of attraction, forgiveness, truth, Dham (indrainment), Sham (control), happiness, sorrow, birth and death, fear and fear."
"10.5 Non-injury, eanimity, contentment, austerity, beneficence, fame, ill-fame  (these) different kinds of alities of beings arise from Me alone.","10.5. Nonviolence, equality, contentment, passion, charity, success and failure are all manifested in me."
"10.6 The seven great sages, the ancient four and also the Manus, possessed of powers like Me (on account of their minds being fixed on Me), were born of (My) mind; from them are these creatures born in this world.","10.6. Seven Maharaja, four (sankadi) and fourteen (manu) of the prehistoric period, are born from my influence and my resolve, whose world is this subject."
10.7 He who in truth knows these manifold manifestations of My Being and (this) Yoga-power of Mine becomes established in the unshakable Yoga; there is no doubt about it.,"10.7. The man who knows this myri - vishti and yoga in essence, becomes a man of avikamp yoga (i.e. nirshal meditation yoga), there is no doubt about it."
"10.8 I am the source of all; from Me everything evolves; understanding thus, the wise, endowed with meditation, worship Me.","10.8. I am the Lord of all; from me all development is obtained, so that the Buddha - devotees worship me with devotion."
"10.9 With their mind and their life wholly absorbed in Me, enlightening each other and ever speaking of Me, they are satisfied and delighted.","10.9. The devotees who have settled the mind in me and have sacrificed the souls in me, are always content and rejoice in my being reminded of me and told about me."
"10.10 To them who are ever steadfast, worshipping Me with love, I give the Yoga of discrimination by which they come to Me.","To those who are constantly attached to me and worship me lovingly, I give the reason they receive from me."
"10.11 Out of mere compassion for them, I, dwelling within their Self, destroy the darkness born of ignorance by the luminous lamp of knowledge.","10.11. I am in their hearts to show mercy to them, destroying the ignorant darkness with the lamp of illuminating knowledge."
"10.12 Arjuna said  Thou art the Supreme Brahman, the supreme abode (or the supreme light), the supreme purifier, eternal, divine Person, the primeval God, unborn andn omnipresent.","Arjuna said, ""You are the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, the Lord of the universe, and all."
"10.13 All the sages have thus declared Thee, as also the divine sage Narada; so also Asita, Devala and Vyasa; and now Thou Thyself sayest so to me.","10.13 This is what all the sages call you; this is what Devarshi Narad, Asit, Deval Rishi and Vyas and you also say to me."
"10.14 I believe all this that Thou sayest to me to be true, O Krishna; verily, O blessed Lord! neither the gods nor the demons know Thy manifestation (origin).","10.14. O Keshva! I believe all that you say to me is true. O Lord, neither gods nor demons know your (real) nature."
Swami Sivananda did not comment on this sloka,"O man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, man, and man, you know yourself."
"10.16 Thou shouldst indeed tell, without reserve, of Thy divine glories by which Thou existest, pervading all these worlds. (None else can do so.)",10.16. You alone are worthy to call infinite those divine virtues by which you pervade all these worlds.
"10.17 How shall I, ever meditating, know Thee, O Yogin? In what aspects or things, O blessed 
Lord, art Thou to be thought of by me?","O Yogeshvara, how I know you by constant meditation, and O Bhagavan, how you are worthy of my meditation."
"10.18 Tell me again in detail, O Krishna, of Thy Yogic power and glory; for I am not satiated with what I have heard of Thy life-giving and nectar-like speech.","O gentlemen, repeat your yoga power and your vibhuti in detail, for I am not satisfied by hearing your amrits."
"10.19 The Blessed Lord said  Very well! Now I will declare to thee My divine glories in their prominence, O Arjuna; there is no end to their detailed description.","Shri Bhagavan said, ""But now I will tell you my Divine Vishwas with the utmost sincerity."
"10.20 I am the Self, O Gudakesa, seated in the hearts of all beings; I am the beginning, the middle and also the end of all beings.","O GudaKesh (Sleeping) I am the soul of all who are in the heart of all ghosts and I am the beginning, middle and end of all ghosts."
"10.21 Among the (twelve) Adityas, I am Vishnu; among luminaries, the radiant sun; I am Marichi among the (seven or forty-nine) Maruts; among stars the moon am I.","I am the Sun, the most excellent of the twelve Adithyas, and the brightest of the lights; I am the Marsha among the Marut (wind gods), and I am the Sashi among the stars."
10.22 Among the Vedas I am the Sama-Veda; I am Vasava among the gods; among the senses I am the mind; and I am intelligence among living beings.,"I am the samved in the Vedas, the vaśva in the gods, the mind in the senses and the mind in the ghosts."
"10.23 And, among the Rudras I am Sankara; among the Yakshas and Rakshasas, the Lord of wealth (Kubera); among the Vasus I am Pavaka (fire); and among the (seven) mountains I am the Meru.","I am the Shankar of the Ruddras, the wealthy of the Yaksha and the monsters, the Kuber of the Wittesh, the Fire of the Beasts, and the Meru of the mountains."
"10.24 And, among the household priests (of kings), O Arjuna, know Me to be the chief, Brihaspati; among the army generals I am Skana; among lakes I am the ocean.
'","I am the Jupiter among the priests, O Parth; I am the sea among the generals, and among the reservoirs."
10.25 Among the great sages I am Bhrigu; among words I am the one syllable (Om); among sacrifices I am the sacrifice of silent repetition; among the immovable things I am the Himalayas.,10.25. I am the monologue in bhrugu and in waani (words). I am the jaayagidhi in yadya and the himalayas in the stavatas (actions).
"10.26 Among all the trees ( I am) the Peepul; among the divine sages, I am Narada; among Gandharvas, Chitraratha; among the perfected, the sage Kapila.",I am the ashtha among all the trees and the narad among the gods; I am the pictorial among the Gandharvas and the capil - munis among the perfect men.
"10.27 Know Me as Ucchaisravas born of nectar, among horses; among lordly elephants (I am) the Airavata; and, among men, the king.","10.27. A horse named Highishrava, born of Amrut among the horses, Aravath among the elephants and King among the humans."
"10.28 Among weapons I am the thunderbolt; among cows I am the wish-fulfilling cow called Kamadhenu; I am the progenitor, the god of love; among serpents I am Vasuki.","I am Kamedenu in the weapons and in the medals, I am Kandarpa in the origin of the species and I am the serpent."
10.29 I am Ananta among the Nagas; I am Varuna among water-deities; Aryaman among the Manes I am; I am Yama among the governors.,"I am the Eternal among the serpents and the Varuna among the water gods, the Aryama among the fathers and the Yama among the lawmakers."
"10.30 And, I am Prahlada among the demons, among the reckoners I am time; among beasts I am the lion, and Vainateya (Garuda) among birds.","10.30. I am the last among the demons and the last among the calculators, I am the lion among the beasts and the eagle among the birds."
10.31 Among the purifiers (or the speeders) I am the wind; Rama among the warriors am I; among the fishes I am the shark; among the streams I am the Ganga.,"I am the wind among the purifiers, and the ram among the armed ones, and the crocodile among the fishes, and the river among the rivers."
"10.32 Among creations I am the beginning, the middle and also the end, O Arjuna; among the sciences I am the science of the Self; and I am the logic among controversialists.","I am the beginning, the end and the middle of all creation, I am the archangel in the sciences, in the spirituality and in the disputes."
"10.33 Among the letters of the alphabets, the letter 'A' I am and the dual among the compounds. I am verily the inexhaustible or everlasting time; I am the dispenser (of the fruits of actions) having 
faces in all directions.",10.33. I am the Duma in the letters and the Namak Samas in the letters; I am the Akshay and the Visvatomukh.
"10.34 And I am the all-devouring Death, and the prosperity of those who are to be prosperous; among the feminine alities (I am) fame, prosperity, speech, memory, intelligence, firmness and forgiveness.","10.34 I am the cause of all-eating death and the origin of all that is to come; in women I am the virtue, the shri, the vacation, the memory, the medha, the dharti and the forgiveness."
10.35 Among the hymns also I am the Brihatsaman; among metres Gayatri am I; among the montsh I am the Margasirsha; among the seasons (I am) the flowery season.,In Sammon (Gae Mantras) I am the Gaitri chant in Bṛhṣṭam and Vṛṣṇa; I am the Maragṣārish (part of December) in the months and the Spring in the seasons.
10.36 I am the gambling of the fraudulent; I am the splendour of the splendid; I am victory; I am determination (of those who are determined); I am the goodness of the good.,"I am the angel among the deceitful, and the brightest among the bright, I am the victorious, I am the businessman and the satanic of the wise."
"10.37 Among the Vrishnis I am Vaasudeva; among the Pandavas I am Arjuna; among the sages I am Vyasa; among the Poets I am Usanas, the poet.","10.37 I am Vasudev among the Vishnu and Dhananjaya among the Pandavas, I am Vyas among the Muni and Ushna among the poets."
"10.38 Of those who punish, I am the sceptre; among those who seek victory, I am statesmanship; and also among secrets, I am silence; knowledge among knowers I am.",I am the punishment of the oppressors and the counsel of the conquerors; I am the silent one in the caves and the knowledge of the wise.
"10.39 And whatever is the seed of all beings, that also am I, O Arjuna; there is no being, whether moving or unmoving, that can exist without Me.","O Arjuna, the seed of the origin of all demons, I am also in me, for there is no changing and wondrous spirit that is without me."
"10.40 There is no end to My divine gloreis, O Arjuna, but this is a brief statement by Me of the particulars of My divine glories.","My divine destiny is not over; I have expanded my destiny from a country, that is, in a nutshell."
"10.41 Whatever being there is glorious, prosperous or powerful, that know thou to be a manifestation of a part of My splendour.","10.41. Whatever is a bewitched, confounded or powerful being, you should know that it was born from a fraction of my glory."
"10.42 But, of what avail to thee is the knowledge of all these details, O Arjuna? I exist, supporting this whole world by one part of Myself.","Or, O Arjuna, what is your purpose in knowing much? I am present in the whole world, holding only a part of myself."
"11.1 Arjuna said  By this word (explanation) of the highest secret concerning the Self which Thou hast spoken, for the sake of blessing me, my delusion is gone.","11.1. Arjuna said - My fascination with the most secret, spiritual words you have spoken to have mercy on me has been removed."
"11.2 The origin and the destruction of beings verily have been heard by me in detail from Thee, O lotus-eyed Lord, and also Thy inexhaustible greatness.","O Kamalanayan, I have heard from you the origin and the end of ghosts and your unfathomable majesty."
"11.3 (Now) O Supreme Lord, as Thou hast thus described Thyself, O Supreme Person, I wish to see Thy divine form.","O God, it is as you call yourself. (But) O Manotamatha, I want to see your divine form directly."
"11.4 If Thou, O Lord, thinkest it possible for me to see it, do Thou, then, O Lord of the Yogins, show me Thy imperishable Self.","O Lord, if you believe that it is possible for me to see your form, then, O Yogeshvara, let me see your incarnate form."
"11.5 The Blessed Lord said  Behold, O Arjuna, forms of Mine, by the hundreds and thousands, of different sorts, divine, and of various colours and shapes.","Shri Bhagavan said, ""O Parth, look at my hundreds and thousands of different forms of God, with different characters and shapes."
"11.6 Behold the Adityas, the Vasus, the Rudras, the two Asvins and also the Maruts; behold many wonders never seen before, O Arjuna.","O India, look upon the Aditya, the Vasu, the Rudra, the Ashwini Kumars and the Marudgans, and many more wonders unseen before."
"11.7 Now behold, O Arjuna, in this, My body, the whole universe centred in one  including the moving and the unmoving  and whatever else thou desirest to see.","O Goddess, look at the whole world, including the meadow, which is now in one place in my body, and look at all that you want to see."
11.8 But thou art not able to behold Me with these thine own eyes; I give thee the divine eye; behold My lordly Yoga.,11.8. But you cannot see me with your own eyes. I give you the divine eye so that you can see my divine 'yoga'.
"11.9 Sanjaya said  Having thus spoken, O king, the great Lord of Yoga, hari (Krishna), showed to Arjuna His supreme form as the Lord.","Sanjay said, ""O Rajen! "" Mahayageshwar Hari said this again to show the supreme Aishwarya-like form for Arjuna."
"11.10 With numerous mouths and eyes, with numerous wonderful sights, with numerous divine ornaments, with numerous divine weapons uplifted (such a form He showed).",11.10. He held many divine weapons with many faces and eyes and many wonderful visions and many divine ghosts.
"11.11 Wearing divine garlands (necklaces) and apparel, anointed with divine unguents, the all-wonderful, resplendent (Being) endless with faces on all sides.","11.11. The eternal, universal God, clothed in divine robe and garments and covered with divine scent and full of all kinds of wonders."
"11.12 If the splendour of a thousand suns were to blaze out at once (simultaneously) in the sky, that would be the splendour of that mighty Being (great Soul).",The light which will be produced by the simultaneous rising of a thousand suns in the sky will be like the light of the Divine Being.
"11.13 There, in the body of the God of gods, Arjuna then saw the whole universe resting in one, with its many groups.","Panduthapura Arjuna saw the whole world, then divided in many ways, in one place in the body of Lord Krishna."
"11.14 Then, Arjuna, filled with wonder and with his hair standing on end, bowed down his head to the God and spoke with joined palms.",Afterwards he was surprised to hear the joyful Roma (who is experiencing the thrill) say a nod to the head of Arjuna Vishwaroop Dev (with devotion to the Lord).
"11.15 Arjuna said  I see all the gods, O God, in Thy body, and (also) hosts of various classes of beings, Brahma, the Lord, seated on the lotus, all the sages and the celestial serpents.","Arjuna said, ""O Lord, I see all the gods and the communities of the various ghost beings in your body, and Lord Brahmaji, Lord of creation, who is at Kamlaasan, the Rishi and the divine serpents."
"11.16 I see Thee of boundless form on every side with many arms, stomachs, mouths and eyes: neither the end nor the middle nor also the beginning do I see, O Lord of the universe, O Cosmic Form.","O Vishveshwar, I see your many arms, stomachs, mouths and eyes, and infinite forms all around. O Vishwarya, I see your no end, neither the middle nor the beginning."
"11.17 I see Thee with the diadem, the club and the discus, a mass of radiance shining 
everywhere, very hard to look at, blazing all round like burning fire and the sun, and immeasurable.","I see you crowned, clothed and circled and brightly shining from all sides, bright as the sun and the fire, hard and impregnable to see."
"11.18 Thou art the Imperishable, the Supreme Being, worthy to be known. Thou art the great treasure-house of this universe; Thou art the imperishable protector of the eternal Dhrama; Thou art the Primal Person, I deem.","You are the ultimate character, you are the ultimate refuge of this world, you are the guardian of eternal religion, and you are the eternal man, I think."
"11.19 I see Thee without beginning, middle or end, infinite in power, of endless arms, the sun and the moon being Thy eyes, the burning fire Thy mouth, heating the whole universe with Thy radiance.","I see you warming this world with your brightness, with your infinite arms and sunlike eyes and bright firelike face."
"11.20 This space between the earth and the heaven and all the arters are filled by Thee alone; having seen this, Thy wonderful and teriible form, the three worlds are trembling with fear, O great-souled Being.","O Lord, this heaven and all directions between heaven and earth are all pervaded by You alone; seeing Your wonderful and fierce form, the three people are gaining extreme fear."
"11.21 Verily, into Thee enter these hosts of gods; some extol Thee in fear with joined palms; saying 'may it be well', bands of great sages and perfected ones praise Thee with hymns complete.","11.21. These groups of gods are entering into you and many one by one shouting and shouting, praising you, with the words 'Kalan Howe' (Susthavatana), the communities of Maharishi and Siddha praising you from the best (or complete) sources."
"11.22 The Rudras, Adityas, Vasus, Sadhyas, Visvedevas, the two Asvins, Maruts, the manes and the hosts of celestial singers, Yakshas, demons and the perfected ones, are all looking at Thee, in great amazement.","The community of Rudragan, Aditya, Vasu and Sadhyan, Vishved and the two Ashwini Kumars, Marudgan and the Usmapa, Gandharva, Yaksha, Asur and Siddhan - all see you in amazement."
"11.23 Having seen Thy immeasurable form with many mouths and eyes, O mighty-armed, with many arms, thighs and feet, with many stomachs and fearful with many teeth  the worlds are terrified and so am I.","O Mahabah! Your great face and eyes, your great arms, your great arms, your great legs, your great bowels and your great beard are disturbing everyone, and I am also disturbed."
"11.24 On seeing Thee (the Cosmic Form) touching the sky, shining in many colours, with mouths wide open, with large fiery eyes, I am terrified at heart and find neither courage nor peace, O Vishnu.","O Vishnu, I am terrified to see you with your many forms and wide mouths and bright eyes touching the sky. I cannot find patience and peace."
"11.25 Having seen Thy mouths fearful with teeth (blazing) like the fires of cosmic dissolution, I know not the four arters, nor do I find peace. Have mercy, O Lord of the gods, O abode of the universe.","Seeing your bearded beard and your flaming face, I know no direction and I do not find peace. So, O Devesh, O world dweller, be glad."
"11.26 All the sons of Dhritarashtra, with the hosts of kings of the earth, Bhishma, Drona and Karna, with the chief among our warriors.","And these enter into you, including the community of the sons of kings of Dhrushta, including Bhishma, Drona and Karna and also the chief warriors of our side."
"11.27 Some hurriedly enter Thy mouths with their terrible teeth, fearful to behold. Some are found sticking in the gaps between the teeth with their heads crushed to powder.","11.27. At a rapid rate your dysfunctional bearded faces enter and many appear to be stuck between your teeth, including a carved head."
"11.28 Verily, just as many torrents of rivers flow towards the ocean, even so these heroes in the world of men enter Thy flaming mouths.","As many rivers flow rapidly to the sea, so these brave warriors of the human race enter your flaming mouth."
"11.29 As moths hurriedly rush into a blazing fire for (their own) destruction, so also these creatures hurriedly rush into Thy mouths for (their own) destruction.","As the moths rush into the flaming fire for their destruction, so they rush into your mouths for their destruction."
"11.30 Thou lickest up, devouring all the worlds on every side with Thy flaming mouths. Thy fierce rays, filling the whole world with radiance, are burning, O Vishnu!","O Vishnu, you are tasting the taste of all these worlds by your flaming mouths, your bright light is illuminating the whole world with its brightness."
"11.31 Tell me, who Thou art, so fierce of form. Salutations to Thee, O God Supreme: have mercy. I desire to know Thee, the original Being. I know not indeed Thy working.","11.31 (Please tell me, who are you, the most angry of the gods? Hello, you are happy. I want to know you, for I cannot understand your disposition."
"11.32 The Blessed Lord said  I am the full-grown world-destroying Time, now engaged in destroying the worlds. Even without thee, none of the warriors arrayed in the hostile armies shall live.","Shri Bhagavan said, ""I am the generation of the people who destroy. At this time, I am the generation of the people who destroy. All the warriors in the army of the opponents will not survive without you."
"11.33 Therefore, stand up and obtain fame. Coner the enemies and enjoy the unrivalled kingdom. Verily by Me have they been already slain; be thou a mere instrument, O Arjuna.","So rise and achieve success, conquer the enemies and inherit the rich kingdom. All of them have already been killed by me."
"11.34 Drona, Bhishma, Jayadratha, Karna and other brave warriors  these are already slain by Me: do thou kill; be not distressed with fear; fight and thou shalt coner thy enemies in battle.","Kill the heroic warriors Drona, Bishma, Jayadratha, Karna and many others I have killed; do not be afraid; fight; you will defeat the enemies in battle."
"11.35 Sanjaya said  Having heard that speech of Lord Krishna, Arjuna, with joined palms, trembling, prostrating himself, again addressed Krishna, in a choked voice, bowing down, overwhelmed with fear.","When he heard this word of Lord Keshav, Arjuna, holding the crown, shook hands and saluted, and again became afraid and spoke to Krishna in a gagad-vaani."
"11.36 Arjuna said  It is meet, O Krishna, that the world delights and rejoices in Thy praise; demons fly in fear to all arters and the hosts of the perfected ones bow to Thee.",Arjuna said - it is merited that the world is very happy with your work and also receives anurag. The fearful monsters run in all directions and the communities of all the Siddhagans salute you.
"11.37 And why should they not, O great Soul, bow to Thee Who art greater (than all else), the primal cause even of the Creator (Brahma), O Infinite Being, O Lord of the gods, O Abode of the universe; Thou art the imperishable, the Being, the non-being and That which is the supreme (that which is beyond the Being and the non-being).","How can they not salute you, O Mahatma, the Creator and Supreme Creator of Brahma? (because) O Eternal, O Devesh, O Jagannish, the one who is the true and the untrue and beyond these is you."
"11.38 Thou art the primal God, the ancient Purusha, the supreme refuge of this universe, the knower, the knowable and the supreme Abode. By Thee is the universe pervaded, O Being of infinite forms.","You are the Aditya and the Purana (Satana) man. You are the supreme refuge, the knower, the knower, the knower and the supreme Dham of this world."
"11.39 Thou art Vayu, Yama, Agni, Varuna, the moon, the Creator, and the great-grandfather. Salutations, salutations unto Thee, a thousand times, and again salutations, salutations unto Thee.","You are the wind, the Yama, the fire, the Varuna, the Moon, the Prajapati (Brahma) and the Pratapata (also because of Brahma); you are a thousand times salutes, salutes, salutes, salutes."
"11.40 Salutations to Thee, in front and behind! Salutations to Thee on every side! O All!! Thou infinite in power and prowess, pervadest all; wherefore Thou art all.","O Lord of the Eternal, you are the one who is the most glorious, and the most glorious, and the most glorious."
"11.41 Whatever I have presumptuously said from carelessness or love, addressing Thee as O Krishna! O Yadava! O Friend! regarding Thee merely as a friend, unknowing of this, Thy greatness.","O Lord, I have said, ""O Lord, O Lord, I have not known Your glory, nor have I known it, nor have I known it, either by my love or by my praise, ""O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, O Lord, I am here and O Lord, I am here and I am here and I am here"
"11.42 In whatever way I may have insulted Thee for the sake of fun, while at play, reposing, sitting or at meals, when alone (with Thee), O Krishna, or in company  that I implore Thee, immeasurable one, to forgive.","And, O Achyut, I apologise to you for all those whom you have humiliated by me for laughter, in Bihar, in bed, in the sitting and at the meal, alone or in the presence of others."
