Original,Translated
"8.22 That highest Purusha, O Arjuna, is attainable by unswerving devotion to Him alone within Whom all beings dwell and by Whom all this is pervaded.","8.22. Hey Parth! The Supreme Being, under whom all the beings are included and through whom this entire world is pervaded, is attainable only through exclusive devotion."
"8.23 Now I will tell thee, O chief of Bharatas, the times departing at which the Yogis will return or not return.",..8.23.. O Bharatashrestha! I will tell you the period (path) during which the yogis who have left their bodies attain non-repetition and (or) re-occurrence.
"8.24 Fire, light daytime, the bright fortnight, the six months of the northern path of the sun (the northern solstice)  departing then (by these) men who know Brahman go to Brahman.","..8.24.. Those Brahmavid devotees who go through the path of six months of Agni, Jyoti, Din, Shuklapaksha and Uttarayan after death, attain Brahma."
"8.25 Attaining to the lunar light by smoke, night time, the dark fortnight also, the six months of the southern path of the sun (the southern solstice), the Yogi returns.","..8.25.. The Yogi returns (to the world) after attaining the light of the moon through the six-monthly path of Dhoom, Night, Krishna Paksha and Dakshinayan."
8.26 The bright and the dark paths of the world are verily thought to be eternal; by the one (the bright path) a man goes not to return and by the other (the dark path) he returns.,"8.26. These two types of Shukla and Krishna paths of the world are considered eternal. Of these, through one (Shukla) (the seeker) one achieves non-repetition and through the other (Krishna) one achieves repetition."
"8.27 Knowing these paths, O Arjuna, no Yogi is deluded; therefore at all times be steadfast in Yoga.","..8.27.. O Partha, no yogi who knows these two paths (from the elements) becomes bewildered. Therefore, O Arjuna! May you all become yogyukt in time."
"8.28 Whatever fruit of merit is declared (in the scriptures) to accrue from (the study of) the Vedas, (the performance of) sacrifices, (the practice of) austerities, and gifts  beyond all this goes the Yogi, having known this; and he attains to the Supreme Primeval (first or ancient) Abode.","..8.28.. Knowing all this (the essence of both the paths), a yogi person violates all the virtuous results mentioned in the study of Vedas, yagya, penance and charity and attains the original (eternal), supreme place."
"9.1 The Blessed Lord said  I shall now declare to thee who does not cavil, the greatest secret, the knowledge combined with experience (Self-realisation). Having known this thou shalt be free evil.","9.1. Shri Bhagwan said - For you Anasuyu (without flawed vision), I will tell you this secret knowledge along with science, knowing which you will be free from inauspicious (worldly bondage)."
"9.2 This is the kingl science, the kingly secret, the supreme purifier, realisable by direct intuitional knowledge, according to righteousness, very easy to perform and imperishable.","9.2. This knowledge is Rajvidya (king of knowledge) and Rajguhya (king of all secrets i.e. secrets) and is sacred, good, having direct knowledge and religious, and is easy and indispensable in doing."
"9.3 Those who have no faith in this Dharma (knowledge of the Self), O Parantapa (Arjuna), return to the path of this world of death without attaining Me.","9.3. Hey Parantap! In this religion, people without faith do not attain me but live (travel) in the world of death."
"9.4 All this world is pervaded by Me in My unmanifest aspect; all beings exist in Me, but I do not dwell in them.","9.4. This entire universe is pervaded by the unmanifested form of Me (God); The ghosts are present in me, but I am not present in them."
"9.5 Nor do beings exist in Me (in reality); behold My divine Yoga, supporting all beings, but not dwelling in them, is My Self, the efficient cause of beings.",9.5. And (in reality) the mere existence is not situated in me; Look at my divine yoga that my soul which holds the ghosts and which creates the ghosts is not present in those ghosts.
"9.6 As the mighty wind, moving everywhere, rests always in the ether, even so, know thou that all beings rest in Me.","9.6. Just as the great wind that travels everywhere is always present in the sky, similarly all the ghosts are present in me, know this."
"9.7 All beings, O Arjuna, go into My Nature at the end of a Kalpa; I send them forth again at the beginning of (the next) Kalpa.","9.7. Hey Konteya! (1) At the end of the Kalpa, all the ghosts attain my nature; And I create them again at the beginning of the (second) Kalpa."
"9.8 Animating My Nature, I again and again send forth all this multitude of beings, helpless by the force of the Nature.","9.8. By bringing nature under my control (i.e. by giving it consciousness), I again and again create this entire ghost community which has become dependent under the influence of nature."
"9.9 These acts do not bind Me, O Arjuna, sitting like one indifferent, unattached to those acts.","..9.9.. Hey Dhananjay! Those actions do not bind me (God), who is free from attachment and indifferent to those actions."
"9.10 Under Me as supervisor, Nature produces the moving and the unmoving; because of this, O Arjuna, the world revolves.",..9.10.. Hey Konteya! Because of me as the president (i.e. under my leadership) nature gives birth to the living world; This is why this world keeps rotating.
"9.11 Fools disregard Me, clad in human form, not knowing My higher Being as the great Lord of (all) beings.","9.11. Not knowing the ultimate meaning of Me, the great God of all beings, foolish people disrespect Me, the Supreme Soul, in human form."
"9.12 Of vain hopes, of vain actions, of vain knowledge and senseless, they verily are possessed of the deceitful nature of demons and undivine beings.","9.12. Ignorant people with useless hopes, useless actions and useless knowledge retain the bewitching nature of demons and demons."
"9.13 But the great souls, O Arjuna, partaking of My divine nature, worship Me with a single mind (with the mind devoted to nothing else), knowing Me as the imperishable source of beings.","..9.13.. Hey Parth! But great men dependent on the divine nature, considering me to be the original cause and eternal form of all existences, worship me with a single mind."
"9.14 Always glorifying Me, striving,firm in vows, prostrating themselves before Me, they worship Me with devotion always steadfast.","..9.14.. Constantly chanting My Kirtan, hard-working, steadfast men, saluting Me, worshiping Me with daily devotion."
"9.15 Others also sacrificing with the wisdom-sacrifice worship Me, the All-faced, as one, as distinct, and as manifold.","9.15. Some worship me with a sense of unity while worshiping me through the Gyan Yagya, some worship me with a separate feeling, some worship me as a vast form (Vishwato Mukham) in many ways."
9.16 I am the Kratu; I am the Yajna; I am the offering (food) to the manes; I am the medicinal herbs and all the plants; I am the Mantra; I am also the Ghee or the melted butter; I am the fire; I am the oblation.,"..9.16.. I am Rikratu; I am Yagya; I am Swadha and medicine, I am Mantra, I am Ghee, I am Fire and I am Hutan i.e. Havan Karma."
"9.17 I am the father of this world, the mother, the dispenser of the fruits of actions and the 
grandfather; the (one) thing to be known, the purifier, the sacred monosyllable (Om), and also the Rik-, the Sama-and the Yajur-Vedas.","9.17. I am the father, mother, dhata (bearer) and grandfather of this world, I am the Vedya (thing worth knowing), I am the sacred, Omkar, Rigveda, Samveda and Yajurveda."
"9.18 I am the goal, the supporter, the Lord, the witness, the abode, the shelter, the friend, the origin, the dissolution, the foundation, the treasure-house and the seed which is imperishable.","..9.18.. I am the speed (goal), the sustainer, the Lord (master), the witness, the abode, the refuge and friend and also the origin, the form of destruction and the place (base), the foundation and the eternal cause."
"9.19 (As the sun) I give heat; I withhold and send forth the rain; I am immortality and also death, existence and non-existence, O Arjuna.",..9.19.. Hey Arjun! I alone (in the form of the Sun) get hot; I control and emit rain. I am nectar and death and true and false.
"9.20 The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me by sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy in heavn the divine pleasures of the gods.","..9.20.. Those who know the three Vedas (those who perform fruitful actions based on Vedas), those who drink soma and those who are purified from sins, want to attain heaven by worshiping me through yagyas; Those men attain Indraloka as a result of their good deeds and enjoy the pleasures of the divine gods in heaven."
"9.21 They, having enjoyed the vast heaven, enter the world of mortals when their merit is exhausted; thus abiding by the injunctions of the ï1threeï1 (Vedas) and desiring (objects of) desires, they attain to the state of going and returning.","..9.21.. After enjoying that vast heaven, when their virtues wane, they reach the world of death. In this way, the people who take refuge in the work as stated in the three Vedas and desire the pleasures, attain the state of transportation (Gatagata)."
"9.22 For those men who worship Me alone, thinking of no other, for those ever-united, I secure what is not already possessed and preserve what they already possess.",..9.22.. I take care of the welfare of those devotees who worship me by thinking of me with utmost devotion.
"9.23 Even those devotees who, endowed with faith, worship other gods, worship Me alone, O Arjuna, b the wrong method.","..9.23.. Hey Konteya! The devotees with faith who worship other gods, also worship me unrighteously."
"9.24 (For) I alone am the enjoyer and also the Lord of all sacrifices; but they do not know Me in essence (in reality), and hence they fall (return to this mortal world).","..9.24.. Because I am the enjoyer and master of all yagyas, but they do not know Me in essence, that is why they fall, that is, they attain the world."
9.25 The worshippers of the gods go to them; to the manes go the ancestor-worshippers; to the deities who preside over the elements go their worshippers; but My devotees come to Me.,"..9.25.. The worshipers of the Gods go to the Gods, the worshipers of the ancestors go to the ancestors, the worshipers of the ghosts go to the ghosts and the devotees who worship me go to me only."
"9.26 Whoever offers Me with devotion a leaf, a flower, a fruit or a little water  that, so offered devotedly by the pure-minded, I accept.","..9.26.. Any devotee who offers leaves, flowers, fruits, water etc. for me with devotion, I enjoy that devotionally offered (Patra Pushpadi) of that pure minded devotee, that is, I accept it."
"9.27 Whatever thou doest, whatever thou eatest, whatever thou offerest in sacrifice, whatever thou givest, whatever thou practisest as austerity, O Arjuna, do it as an offering unto Me.","..9.27.. Hey Konteya! Whatever work you do, whatever you eat, whatever havan you perform, whatever you donate and whatever penance you perform, you should offer it all to me."
"9.28 Thus shalt thou be freed from the bonds of actions yielding good and evil fruits; with the mind steadfast in the Yoga of renunciation, and liberated, thou shalt come unto Me.","..9.28.. In this way you will be freed from the bondages of karma as a result of good and bad luck; And if you become wise through Sannyasa Yoga, you will become free and reach me."
9.29 The same am I to all beings; to Me there is none hateful or dear; but those who worship Me with devotion are in Me and I am also in them.,..9.29.. I am equal to all beings; Neither is anyone unpleasant nor dear to me; But those who worship me with devotion are in me and I am also in them.
"9.30 Even if the most sinful worships Me, with devotion to none else, he too should indeed by regarded as righteous for he has rightly resolved.","..9.30.. If even a very evil person becomes my devotee and worships me with full dedication, he deserves to be considered a saint because he has true faith."
"9.31 Soon he becomes righteous and attains to eternal peace; O Arjuna, proclaim thou for certain that My devotee never perishes.","..9.31.. O Kaunteya, he soon becomes a virtuous soul and attains eternal peace. You must know the truth that my devotee never gets destroyed."
"9.32 For, taking refuge in Me, they also who, O Arjuna, may be of a sinful birth  women, Vaisyas as well as Sudras  attain the Supreme Goal.","..9.32.. Hey Parth! Women, Vaishyas and Shudras, whosoever are sinful, they also attain the supreme state by depending on me (surrendering to me)."
"9.33 How much more (easily) then the hold Brahmins and devoted royal saints (attain the goal); having come to this impermanent and unhappy world, do thou worship Me.","..9.33.. Then what is there to say that virtuous Brahmins and Rajarshi devotees (achieve the supreme state); (Therefore) after attaining this impermanent and pleasureless world, (now) you worship me with devotion."
"9.34 Fix thy mind on Me; by devoted to Me; sacrifice unto Me; bow down to Me; having thus united thy whole self to Me, taking Me as the supreme goal, thou shalt come unto Me.","..9.34.. (You) be of steadfast mind in Me; Become my devotee and my worshipper; Greet me; In this way, by becoming self-oriented (i.e., whose ultimate goal is I), by uniting your soul with me, you will attain me."
"10.1 The Blessed Lord said  Again, O mighty-armed Arjuna, listen to my supreme word which I will declare to thee who who art beloved, for thy welfare.","10.1. Shri Bhagwan said – O mighty-armed one! Again, listen to my supreme words, which I will say with a desire to benefit the one who loves you very much."
10.2 Neither the hosts of the gods nor the great sages know My origin; for in every way I am the source of all the gods and the great sages.,10.2. Neither the gods nor the great sages know my origin (Prabhav); Because I am the original cause of all the gods and Maharishis also.
"10.3 He who knows Me as unborn and beginningless, as the great Lord of the worlds, he, among mortals, is undeluded and he is liberated from all sins.","10.3. One who knows Me as the unborn, the eternal and the great Lord of the worlds, such a person free from attachment (knowledgeable) among mortal beings becomes free from all sins."
"10.4 Intellect, wisdom, non-delusion, forgiveness, truth, self-restraint, calmness, happiness, pain, existence or birth, non-existence or death, fear and also fearlessness.","10.4. Wisdom, knowledge, absence of attachment, forgiveness, truth, dam (sense control), sham (mind control), happiness, sorrow, birth and death, fear and fearlessness."
"10.5 Non-injury, eanimity, contentment, austerity, beneficence, fame, ill-fame  (these) different kinds of alities of beings arise from Me alone.","10.5. Non-violence, equality, contentment, penance, charity. The various feelings of such creatures as fame and infamy are manifested from me only."
"10.6 The seven great sages, the ancient four and also the Manus, possessed of powers like Me (on account of their minds being fixed on Me), were born of (My) mind; from them are these creatures born in this world.","10.6. The seven Maharishis, the four (Sankadis) of the past and the (fourteen) Manus, these have arisen from my resolution under my influence, whose subjects are in this world (world)."
10.7 He who in truth knows these manifold manifestations of My Being and (this) Yoga-power of Mine becomes established in the unshakable Yoga; there is no doubt about it.,"..10.7.. The man who knows this My Vibhuti and Yoga from the essence, he becomes equipped with Avikampa Yoga (i.e. motionless meditation yoga), there is no doubt in this."
"10.8 I am the source of all; from Me everything evolves; understanding thus, the wise, endowed with meditation, worship Me.","10.8. I am the dominant place of all; It is only from me that the whole world attains development, knowing this the wise people worship me with full devotion."
"10.9 With their mind and their life wholly absorbed in Me, enlightening each other and ever speaking of Me, they are satisfied and delighted.","10.9. The devotees who fix their mind on Me and surrender their lives (senses) to Me, always become satisfied and happy while making each other aware of Me and talking about Me."
"10.10 To them who are ever steadfast, worshipping Me with love, I give the Yoga of discrimination by which they come to Me.","..10.10.. To those devotees who are daily united with me and worship me with love, I give the 'Buddhiyoga' by which they attain me."
"10.11 Out of mere compassion for them, I, dwelling within their Self, destroy the darkness born of ignorance by the luminous lamp of knowledge.","..10.11.. To show favor to them, I reside in their hearts and destroy the darkness born of ignorance with the lamp of luminous knowledge."
"10.12 Arjuna said  Thou art the Supreme Brahman, the supreme abode (or the supreme light), the supreme purifier, eternal, divine Person, the primeval God, unborn andn omnipresent.","..10.12.. Arjun said - You are the ultimate Brahma, the ultimate abode and the ultimate pure; The eternal divine man, the progenitor of gods, is birthless and omnipresent."
"10.13 All the sages have thus declared Thee, as also the divine sage Narada; so also Asita, Devala and Vyasa; and now Thou Thyself sayest so to me.","10.13. This is what all the sages say to you;  Similarly, Devarshi Narad, Asit, Deval Rishi and Vyas and you yourself also say about me."
"10.14 I believe all this that Thou sayest to me to be true, O Krishna; verily, O blessed Lord! neither the gods nor the demons know Thy manifestation (origin).","..10.14.. Hey Keshav! Whatever you say about me, I consider it all to be true. Oh Lord, neither the gods nor the demons know your (real) form."
Swami Sivananda did not comment on this sloka,..10.15.. Hey Purushottam! Hey ghostly spirit! Hey Bhootesh! O God of gods! O Lord of the world! You yourself know yourself.
"10.16 Thou shouldst indeed tell, without reserve, of Thy divine glories by which Thou existest, pervading all these worlds. (None else can do so.)","..10.16.. You are the only one who is qualified to call those divine personalities of yours as essence, through which you have pervaded all these worlds."
"10.17 How shall I, ever meditating, know Thee, O Yogin? In what aspects or things, O blessed 
Lord, art Thou to be thought of by me?","..10.17.. Oh Yogeshwar! How can I know you by thinking continuously, and oh Lord! In what ways are you worthy of being contemplated by me?"
"10.18 Tell me again in detail, O Krishna, of Thy Yogic power and glory; for I am not satiated with what I have heard of Thy life-giving and nectar-like speech.","..10.18.. Hey Janardan! Tell me again in detail about your yogic power and glory, because I am never satisfied while listening to your nectar-filled words."
"10.19 The Blessed Lord said  Very well! Now I will declare to thee My divine glories in their prominence, O Arjuna; there is no end to their detailed description.","..10.19.. Shri Bhagwan said - Sir, now I will tell you about my divine personalities with priority. O great Kurus, there is no end to my expansion."
"10.20 I am the Self, O Gudakesa, seated in the hearts of all beings; I am the beginning, the middle and also the end of all beings.","..10.20.. O Gudakesh (sleeping one)! I am the soul of everyone located in the heart of all beings and I am also the beginning, middle and end of all beings."
"10.21 Among the (twelve) Adityas, I am Vishnu; among luminaries, the radiant sun; I am Marichi among the (seven or forty-nine) Maruts; among stars the moon am I.",..10.21.. I am Vishnu among the (twelve) Adityas and Anshuman Surya among the lights; I (forty-nine) am Marichi among the Maruts (wind gods) and among the constellations I am Shashi (Moon).
10.22 Among the Vedas I am the Sama-Veda; I am Vasava among the gods; among the senses I am the mind; and I am intelligence among living beings.,"..10.22.. I am Samaveda among the Vedas, I am Vasava (Indra) among the gods; I am the mind in the senses and consciousness (knowledge power) in the living beings."
"10.23 And, among the Rudras I am Sankara; among the Yakshas and Rakshasas, the Lord of wealth (Kubera); among the Vasus I am Pavaka (fire); and among the (seven) mountains I am the Meru.","..10.23.. I am Shankar among the (eleven) Rudras and among the Yakshas and demons I am Kuber (Vittesha), the lord of wealth; (8) I am Agni among the Vasus and I am Meru among the peaked mountains."
"10.24 And, among the household priests (of kings), O Arjuna, know Me to be the chief, Brihaspati; among the army generals I am Skana; among lakes I am the ocean.
'",..10.24.. Hey Parth! Know me to be Brihaspati among the priests; I am Skanda among commanders and the ocean among reservoirs.
10.25 Among the great sages I am Bhrigu; among words I am the one syllable (Om); among sacrifices I am the sacrifice of silent repetition; among the immovable things I am the Himalayas.,..10.25.. I am Bhrigu among the Maharishis and Omkar in words. I am the Japayajna among yagyas and Himalaya among immovables.
"10.26 Among all the trees ( I am) the Peepul; among the divine sages, I am Narada; among Gandharvas, Chitraratha; among the perfected, the sage Kapila.",..10.26.. I am Ashvattha (Peepal) among all the trees and Narad among the Devarshis; I am Chitrarath among the Gandharvas and Kapil Muni among the accomplished men.
"10.27 Know Me as Ucchaisravas born of nectar, among horses; among lordly elephants (I am) the Airavata; and, among men, the king.","..10.27.. Among the horses, know me only, the horse named Uchchaishrava born from nectar, Airavata among the elephants and the king among humans."
"10.28 Among weapons I am the thunderbolt; among cows I am the wish-fulfilling cow called Kamadhenu; I am the progenitor, the god of love; among serpents I am Vasuki.","..10.28.. I am the thunderbolt among weapons and Kamadhenu among the cows, I am Kandarpa (Kamadev) the cause of creation of people and I am Vasuki among the snakes."
10.29 I am Ananta among the Nagas; I am Varuna among water-deities; Aryaman among the Manes I am; I am Yama among the governors.,..10.29.. I am Anant (Sheshnag) among the snakes and Varun among the water gods; I am Aryama among the ancestors and Yama among those who regulate.
"10.30 And, I am Prahlada among the demons, among the reckoners I am time; among beasts I am the lion, and Vainateya (Garuda) among birds.","..10.30.. I am Prahlad among the demons and Kaal among those who calculate, I am the lion (Mrigendra) among the animals and Garuda among the birds."
10.31 Among the purifiers (or the speeders) I am the wind; Rama among the warriors am I; among the fishes I am the shark; among the streams I am the Ganga.,..10.31.. I am Vayu among those who purify and I am Ram among those who wield weapons; And among fishes I am the crocodile and among rivers I am the Ganga.
"10.32 Among creations I am the beginning, the middle and also the end, O Arjuna; among the sciences I am the science of the Self; and I am the logic among controversialists.","..10.32.. Hey Arjun! I am the beginning, end and middle of the creations, I am the spiritual knowledge among the sciences and I am the debate among those who dispute (i.e. among the types of disputes)."
"10.33 Among the letters of the alphabets, the letter 'A' I am and the dual among the compounds. I am verily the inexhaustible or everlasting time; I am the dispenser (of the fruits of actions) having 
faces in all directions.",..10.33.. I am formless in letters (alphabet) and duality in compounds (called compound); I am the one who is eternal and world-first (Virat Swaroop).
"10.34 And I am the all-devouring Death, and the prosperity of those who are to be prosperous; among the feminine alities (I am) fame, prosperity, speech, memory, intelligence, firmness and forgiveness.","..10.34.. I am the cause of omnivorous death and the origin of all future ones; Among women, I am Kirti, Shri, Vak (speech), Smriti, Medha, Dhriti and Kshama."
10.35 Among the hymns also I am the Brihatsaman; among metres Gayatri am I; among the montsh I am the Margasirsha; among the seasons (I am) the flowery season.,..10.35.. In Samas (lyrical mantras) I am Brihatsam and in Chhandas I am Gayatri Chhand; I am Margashirsha among the months (part of December-January) and spring among the seasons.
10.36 I am the gambling of the fraudulent; I am the splendour of the splendid; I am victory; I am determination (of those who are determined); I am the goodness of the good.,"..10.36.. I am brave among the deceitful and am brilliant among the brilliant, I am the victory; I am business (entrepreneurship) and I am the virtuous spirit of virtuous men."
"10.37 Among the Vrishnis I am Vaasudeva; among the Pandavas I am Arjuna; among the sages I am Vyasa; among the Poets I am Usanas, the poet.","..10.37.. I am Vasudeva among the Vrishnis and Dhananjay among the Pandavas, I am Vyas among the sages and Ushana among the poets."
"10.38 Of those who punish, I am the sceptre; among those who seek victory, I am statesmanship; and also among secrets, I am silence; knowledge among knowers I am.",..10.38.. I am the punishment of the oppressors and the policy of those who wish to conquer; I am silent in the secrets and am the knowledge of the knowledgeable people.
"10.39 And whatever is the seed of all beings, that also am I, O Arjuna; there is no being, whether moving or unmoving, that can exist without Me.","..10.39.. Hey Arjun! I am also the seed (reason) for the origin of all existences, because there is no such variable or immovable existence which is devoid of me."
"10.40 There is no end to My divine gloreis, O Arjuna, but this is a brief statement by Me of the particulars of My divine glories.","..10.40.. Hey Parantap! There is no end to my divine gifts; I have told this detail of my personalities to one country, that is, in brief."
"10.41 Whatever being there is glorious, prosperous or powerful, that know thou to be a manifestation of a part of My splendour.","..10.41.. Whatever object (or creature) is endowed with power, radiance or power, you should consider it to have arisen from a part of my radiance."
"10.42 But, of what avail to thee is the knowledge of all these details, O Arjuna? I exist, supporting this whole world by one part of Myself.",..10.42.. Or O Arjun! What is the use of you knowing a lot? I am present holding this entire world with just a part of me.
"11.1 Arjuna said  By this word (explanation) of the highest secret concerning the Self which Thou hast spoken, for the sake of blessing me, my delusion is gone.","11.1. Arjun said - My attachment has been dispelled by the highly confidential, spiritual-related words (sermons) spoken by you to show your favor to me."
"11.2 The origin and the destruction of beings verily have been heard by me in detail from Thee, O lotus-eyed Lord, and also Thy inexhaustible greatness.",11.2. O lotus flower! I have heard from you in detail about the origin and destruction of ghosts and have also heard about your greatness (influence).
"11.3 (Now) O Supreme Lord, as Thou hast thus described Thyself, O Supreme Person, I wish to see Thy divine form.",11.3. O God! It is exactly what you call yourself. (But) Oh great man! I want to see your divine form directly.
"11.4 If Thou, O Lord, thinkest it possible for me to see it, do Thou, then, O Lord of the Yogins, show me Thy imperishable Self.","11.4. Oh, Lord ! If you believe that it is possible for me to see that form of yours, then oh Yogeshwar! Please show me your indestructible form."
"11.5 The Blessed Lord said  Behold, O Arjuna, forms of Mine, by the hundreds and thousands, of different sorts, divine, and of various colours and shapes.",11.5. Lord Shri said - O Partha! Look at my hundreds and thousands of divine forms of different types and with different colors and shapes.
"11.6 Behold the Adityas, the Vasus, the Rudras, the two Asvins and also the Maruts; behold many wonders never seen before, O Arjuna.","11.6. Hey India! See (in me) the Adityas, the Vasus, the Rudras and the Ashvinikumars and the Marudganas, and many more wonders never seen before."
"11.7 Now behold, O Arjuna, in this, My body, the whole universe centred in one  including the moving and the unmoving  and whatever else thou desirest to see.","11.7. Hey Gudakesh! Today (now) see the entire world including the pastures situated at one place in this body of mine and whatever else you want to see, see it also."
11.8 But thou art not able to behold Me with these thine own eyes; I give thee the divine eye; behold My lordly Yoga.,"11.8. But you are not able to see me with these (natural) eyes of yours; (Therefore) I give you divine eyes, through which you can see My divine 'Yoga'."
"11.9 Sanjaya said  Having thus spoken, O king, the great Lord of Yoga, hari (Krishna), showed to Arjuna His supreme form as the Lord.","11.9. Sanjay said - O king! Saying this, Mahayogeshwar Hari then showed his most opulent form to Arjun."
"11.10 With numerous mouths and eyes, with numerous wonderful sights, with numerous divine ornaments, with numerous divine weapons uplifted (such a form He showed).",..11.10.. That one with many mouths and eyes and having many wonderful visions and having many divine ornaments and holding many divine weapons in his hands.
"11.11 Wearing divine garlands (necklaces) and apparel, anointed with divine unguents, the all-wonderful, resplendent (Being) endless with faces on all sides.","..11.11.. Arjuna saw the infinite, Vishwatomukha (colossal form) Supreme God wearing the divine garland and clothes and smeared with divine fragrance and full of all kinds of wonders."
"11.12 If the splendour of a thousand suns were to blaze out at once (simultaneously) in the sky, that would be the splendour of that mighty Being (great Soul).",11.12. The light that will be produced by the simultaneous rising of thousands of suns in the sky will be like the light of that (universal form) God.
"11.13 There, in the body of the God of gods, Arjuna then saw the whole universe resting in one, with its many groups.","..11.13.. At that time, Pandu's son Arjun saw the entire world, divided in many ways, situated at one place in the body of Lord Krishna."
"11.14 Then, Arjuna, filled with wonder and with his hair standing on end, bowed down his head to the God and spoke with joined palms.","..11.14.. After that, he was surprised, Dhananjay Arjun, with joyful hair (who is feeling thrilled), bowed his head (with reverence and devotion) to Lord Vishwaroop and said with folded hands."
"11.15 Arjuna said  I see all the gods, O God, in Thy body, and (also) hosts of various classes of beings, Brahma, the Lord, seated on the lotus, all the sages and the celestial serpents.","..11.15.. Arjun said--O God! I am seeing in your body all the Gods and the communities of many ghosts and Brahmaji, the Lord of the universe, sitting on Kamalasana, the sages and the divine snakes."
"11.16 I see Thee of boundless form on every side with many arms, stomachs, mouths and eyes: neither the end nor the middle nor also the beginning do I see, O Lord of the universe, O Cosmic Form.","..11.16.. O Vishweshwar! I see you having many arms, abdomen, mouth and eyes and having infinite forms from all sides. O world form! I see neither your end nor your middle nor your beginning."
"11.17 I see Thee with the diadem, the club and the discus, a mass of radiance shining 
everywhere, very hard to look at, blazing all round like burning fire and the sun, and immeasurable.","..11.17.. I see you crowned, armed with a mace and discus, a beam of light shining from all sides, glowing like fire and the sun, very difficult to see and inexplicable from all sides."
"11.18 Thou art the Imperishable, the Supreme Being, worthy to be known. Thou art the great treasure-house of this universe; Thou art the imperishable protector of the eternal Dhrama; Thou art the Primal Person, I deem.","..11.18.. You are the supreme letter worth knowing (Veditavyam); You are the ultimate shelter of this world! You are the protector of the eternal religion and you are the eternal man, this is my opinion."
"11.19 I see Thee without beginning, middle or end, infinite in power, of endless arms, the sun and the moon being Thy eyes, the burning fire Thy mouth, heating the whole universe with Thy radiance.","..11.19.. I see you without beginning, end and middle and having infinite power and having infinite arms and having eyes like the moon and the sun and a face like bright fire and warming this world with your brilliance."
"11.20 This space between the earth and the heaven and all the arters are filled by Thee alone; having seen this, Thy wonderful and teriible form, the three worlds are trembling with fear, O great-souled Being.","..11.20.. Oh great man! This sky between heaven and earth and all the directions are pervaded by You alone; Seeing this wonderful and fierce form of yours, all three worlds are experiencing extreme pain (fear)."
"11.21 Verily, into Thee enter these hosts of gods; some extol Thee in fear with joined palms; saying 'may it be well', bands of great sages and perfected ones praise Thee with hymns complete.","..11.21.. All these groups of gods are entering into you and many are frightened and praising you with folded hands; The community of Maharishis and Siddhas praise you through the best (or complete) sources, saying 'Kalyan Hove' (reciting the Swasthya)."
"11.22 The Rudras, Adityas, Vasus, Sadhyas, Visvedevas, the two Asvins, Maruts, the manes and the hosts of celestial singers, Yakshas, demons and the perfected ones, are all looking at Thee, in great amazement.","..11.22.. Rudragana, Aditya, Vasu and Sadhyagan, Vishvedev and two Ashvinikumars, Marudgan and Ushampa, Gandharva, Yaksha, Asura and community of Siddhagan - all of them look at you in amazement."
"11.23 Having seen Thy immeasurable form with many mouths and eyes, O mighty-armed, with many arms, thighs and feet, with many stomachs and fearful with many teeth  the worlds are terrified and so am I.","..11.23.. Oh great arms! Seeing your great form with many mouths and eyes, many arms, thighs and legs, many huge bellies and many huge teeth, everyone is getting distressed and in the same way I am also getting distressed. ."
"11.24 On seeing Thee (the Cosmic Form) touching the sky, shining in many colours, with mouths wide open, with large fiery eyes, I am terrified at heart and find neither courage nor peace, O Vishnu.","..11.24.. Hey Vishno! Seeing you with many resplendent forms touched with the sky and with wide mouth and huge shining eyes, I am frightened and am unable to find patience and peace."
"11.25 Having seen Thy mouths fearful with teeth (blazing) like the fires of cosmic dissolution, I know not the four arters, nor do I find peace. Have mercy, O Lord of the gods, O abode of the universe.","..11.25.. Looking at your faces with huge beards and burning like the fire of destruction, I am neither able to know the directions nor attain peace; That's why O Devesh!  Oh Jagannivas! You become happy."
"11.26 All the sons of Dhritarashtra, with the hosts of kings of the earth, Bhishma, Drona and Karna, with the chief among our warriors.","..11.26.. And all these sons of Dhritarashtra enter into you along with the company of kings. Bhishma, Drona and Karna and also the chief warriors of our side..."
"11.27 Some hurriedly enter Thy mouths with their terrible teeth, fearful to behold. Some are found sticking in the gaps between the teeth with their heads crushed to powder.",..11.27.. With great speed they enter your terrible mouths with huge molars and many are seen stuck between your teeth along with powdered heads.
"11.28 Verily, just as many torrents of rivers flow towards the ocean, even so these heroes in the world of men enter Thy flaming mouths.","..11.28.. Just as the numerous streams of rivers flow rapidly towards the sea, in the same way these brave warriors of the human world enter your blazing mouths."
"11.29 As moths hurriedly rush into a blazing fire for (their own) destruction, so also these creatures hurriedly rush into Thy mouths for (their own) destruction.","..11.29.. Just as moths enter the burning fire with great speed to destroy themselves, similarly these people also enter your mouth with great speed to destroy themselves."
"11.30 Thou lickest up, devouring all the worlds on every side with Thy flaming mouths. Thy fierce rays, filling the whole world with radiance, are burning, O Vishnu!","..11.30.. Hey Vishno! You are consuming and enjoying all these worlds with your flaming mouths, your fiery light is warming the entire world by filling it with brilliance."
