Original,Translated
"9.10 Under Me as supervisor, Nature produces the moving and the unmoving; because of this, O Arjuna, the world revolves.","9. 10. < s > Because of my Chairman (i. e. under my Chairmanship), Nature creates a world of creatures; hence the world revolves."
"9.11 Fools disregard Me, clad in human form, not knowing My higher Being as the great Lord of (all) beings.","The great God form of all the devils does not know my supreme feeling and the foolish people, the human beings, disrespect my God."
"9.12 Of vain hopes, of vain actions, of vain knowledge and senseless, they verily are possessed of the deceitful nature of demons and undivine beings.","9. 12. The unthinking people of old hope, old work and old knowledge possess the charming nature of the demons and the devils."
"9.13 But the great souls, O Arjuna, partaking of My divine nature, worship Me with a single mind (with the mind devoted to nothing else), knowing Me as the imperishable source of beings.","But the Mahatma, who is dependent on the divine nature, glorifies me, knowing all the devils as primitive and inexhaustible, full of unity."
"9.14 Always glorifying Me, striving,firm in vows, prostrating themselves before Me, they worship Me with devotion always steadfast.","9.14. The hardworking, hardworking men greet me constantly, worship me devoutly and eternally."
"9.15 Others also sacrificing with the wisdom-sacrifice worship Me, the All-faced, as one, as distinct, and as manifold.","Some worship me in a united way by worshipping me with knowledge, some worship me in a separate way, some worship me in many ways in a universal form."
9.16 I am the Kratu; I am the Yajna; I am the offering (food) to the manes; I am the medicinal herbs and all the plants; I am the Mantra; I am also the Ghee or the melted butter; I am the fire; I am the oblation.,"9. 16. I am Krishna; I am Yajna; I am Sudha and Medicine; I am Mantra, I am Ghai, I am Agni and I am Hutan, or the Hawan Karma."
"9.17 I am the father of this world, the mother, the dispenser of the fruits of actions and the 
grandfather; the (one) thing to be known, the purifier, the sacred monosyllable (Om), and also the Rik-, the Sama-and the Yajur-Vedas.","9. 17. I am the father, mother, father - in - law and father - in - law of this world. I am the instrument, the holy, the ovar, the Rig Veda, the Sama Veda and the Yajur Veda."
"9.18 I am the goal, the supporter, the Lord, the witness, the abode, the shelter, the friend, the origin, the dissolution, the foundation, the treasure-house and the seed which is imperishable.","9.18. I am also the mover, the bearer of burdens, the Lord, the witness, the dweller, the shelter and the friend, and the source, the cause of death and the place of repose, and the cause of loss."
"9.19 (As the sun) I give heat; I withhold and send forth the rain; I am immortality and also death, existence and non-existence, O Arjuna.","9. 19. < s > O Arjuna, I am the Hearer, I am the Disposer and the Producer of the rain. I am the nectar, the death, the being and the spirit."
"9.20 The knowers of the three Vedas, the drinkers of Soma, purified of all sins, worshipping Me by sacrifices, pray for the way to heaven; they reach the holy world of the Lord of the gods and enjoy in heavn the divine pleasures of the gods.","9.20. The saints of the three Vedas (the practitioners of the aforementioned sacraments), the people who drink and are purified from sins desire to receive heaven by worshipping me through sacrifices; they receive the rainbow as the fruit of their virtues and enjoy the divine gods in heaven."
"9.21 They, having enjoyed the vast heaven, enter the world of mortals when their merit is exhausted; thus abiding by the injunctions of the ï1threeï1 (Vedas) and desiring (objects of) desires, they attain to the state of going and returning.","By experiencing that vast heavenly world, when they are deprived of virtue, they arrive at the world of death. Thus, the males who are sheltered by the action mentioned in the three Vedas and who desire to enjoy it, arrive at the gateway."
"9.22 For those men who worship Me alone, thinking of no other, for those ever-united, I secure what is not already possessed and preserve what they already possess.","In my unique thought, I join the eternal men whom the devotees worship with me."
"9.23 Even those devotees who, endowed with faith, worship other gods, worship Me alone, O Arjuna, b the wrong method.",The devotees who worship other gods with devotion also worship Me inviolably.
"9.24 (For) I alone am the enjoyer and also the Lord of all sacrifices; but they do not know Me in essence (in reality), and hence they fall (return to this mortal world).","Since I am the feeder and master of all sacrifices, but they do not know me in principle, they fall, that is to say, they reach the world."
9.25 The worshippers of the gods go to them; to the manes go the ancestor-worshippers; to the deities who preside over the elements go their worshippers; but My devotees come to Me.,"9.25. The worshippers of the gods come to the gods, the father worshippers come to the fathers, the devils who inhabit the devils come to the devils, and the devotees who worship me come to me."
"9.26 Whoever offers Me with devotion a leaf, a flower, a fruit or a little water  that, so offered devotedly by the pure-minded, I accept.","9.26. Whoever devotes letters, flowers, fruits, water, etc. to me in devotion, the devotee of the pure mind whom he devotes in devotion - LRB - letters, flowers - RRB - I enjoy, i. e. accept."
"9.27 Whatever thou doest, whatever thou eatest, whatever thou offerest in sacrifice, whatever thou givest, whatever thou practisest as austerity, O Arjuna, do it as an offering unto Me.","Whatever you do, whatever you eat, whatever you burn, whatever you give, whatever you meditate on, all these things give to me."
"9.28 Thus shalt thou be freed from the bonds of actions yielding good and evil fruits; with the mind steadfast in the Yoga of renunciation, and liberated, thou shalt come unto Me.","In this way you will be freed from the bonds of karma as a result of good and evil; and you will be freed from Me, having become conscious of the Sanyasi Yoga."
9.29 The same am I to all beings; to Me there is none hateful or dear; but those who worship Me with devotion are in Me and I am also in them.,I am equal to all the devils; none hates me or loves me; but those who worship me are within me and I am among them.
"9.30 Even if the most sinful worships Me, with devotion to none else, he too should indeed by regarded as righteous for he has rightly resolved.","9. 30. If even the most ruthless man devotes himself to me as a devotee, he is only worthy of being regarded as a saint, for he is truthful and determined."
"9.31 Soon he becomes righteous and attains to eternal peace; O Arjuna, proclaim thou for certain that My devotee never perishes.",He soon becomes a religious soul and receives eternal peace. You certainly know the truth that my devotee never perishes.
"9.32 For, taking refuge in Me, they also who, O Arjuna, may be of a sinful birth  women, Vaisyas as well as Sudras  attain the Supreme Goal.","9.32. O pilgrims, women, Vaishyas and Shudras, whoever is a sinner, they too have recourse to Me and come to the supreme speed."
"9.33 How much more (easily) then the hold Brahmins and devoted royal saints (attain the goal); having come to this impermanent and unhappy world, do thou worship Me.","9. 33. What is it to say, then, that the virtuous Brahmins and the Rajrshi devotees (have reached the supreme speed); (so) by reaching this uncertain and unhappy people (now) worship Me with devotion."
"9.34 Fix thy mind on Me; by devoted to Me; sacrifice unto Me; bow down to Me; having thus united thy whole self to Me, taking Me as the supreme goal, thou shalt come unto Me.","Be steadfast in me; be devotees and worshippers of me; greet me; thus you will come to me, having taken the Spirit from me, as I am the ultimate goal."
"10.1 The Blessed Lord said  Again, O mighty-armed Arjuna, listen to my supreme word which I will declare to thee who who art beloved, for thy welfare.","Shri Bhagwan said, ""O Mahabharata, again, listen to my supreme words, which I will say with the will of good for the one who loves you most."
10.2 Neither the hosts of the gods nor the great sages know My origin; for in every way I am the source of all the gods and the great sages.,"10. 2. I am not known by the gods or by the lords, for I am also the father of all kinds of gods and lords."
"10.3 He who knows Me as unborn and beginningless, as the great Lord of the worlds, he, among mortals, is undeluded and he is liberated from all sins.","10. 3. Who knows me as the Almighty, the Invisible and the Great God of the worlds, such an enchanted (knowing) man in mankind is free from all sins."
"10.4 Intellect, wisdom, non-delusion, forgiveness, truth, self-restraint, calmness, happiness, pain, existence or birth, non-existence or death, fear and also fearlessness.","10.4. Reason, knowledge, lack of affection, forgiveness, truth, suppression (sensory restraint), shame (mind: restraint), happiness, suffering, birth and death, fear and fear."
"10.5 Non-injury, eanimity, contentment, austerity, beneficence, fame, ill-fame  (these) different kinds of alities of beings arise from Me alone.","10. 5 I am the embodiment of the various emotions of these beings: non - violence, equality, contentment, penance, charity, success and failure."
"10.6 The seven great sages, the ancient four and also the Manus, possessed of powers like Me (on account of their minds being fixed on Me), were born of (My) mind; from them are these creatures born in this world.","The seven Maharshijans, the four of the ancients (Sankadi) and the fourteen Manus, are born of my will of influence, of which they are subjects in the world."
10.7 He who in truth knows these manifold manifestations of My Being and (this) Yoga-power of Mine becomes established in the unshakable Yoga; there is no doubt about it.,There is no doubt that the man who knows this myth and Yoga from the principle is possessed by the uncompromising Yoga (i. e. the Yoga of Immovable Attention).
"10.8 I am the source of all; from Me everything evolves; understanding thus, the wise, endowed with meditation, worship Me.","10. 8 I am the place of all; I am the source of all development, so the Buddhists, with a sense of devotion, mourn for me."
"10.9 With their mind and their life wholly absorbed in Me, enlightening each other and ever speaking of Me, they are satisfied and delighted.","The devotees who are the stabilizers of the psyche in me and the devotees of the souls in me are always satisfied and rejoicing in their mutual perception of me, in their statements about me."
"10.10 To them who are ever steadfast, worshipping Me with love, I give the Yoga of discrimination by which they come to Me.","10. 10. I give to those devotees who are always attached to me and who love to recite my hymns, the 'Enlightenment' which they receive from me."
"10.11 Out of mere compassion for them, I, dwelling within their Self, destroy the darkness born of ignorance by the luminous lamp of knowledge.","10. 11. In order to grace them, I stand in their midst and destroy the darkness of ignorance by the lamp of luminous knowledge."
"10.12 Arjuna said  Thou art the Supreme Brahman, the supreme abode (or the supreme light), the supreme purifier, eternal, divine Person, the primeval God, unborn andn omnipresent.","Arjuna said: You are the supreme Brahman, the supreme dharma and the supreme holy; the eternal divine man, the gods and goddesses, are unborn and omnipresent."
"10.13 All the sages have thus declared Thee, as also the divine sage Narada; so also Asita, Devala and Vyasa; and now Thou Thyself sayest so to me.","This is what all the sages call you; the same is what Dewarri Narada, Asit, Deval Rishi and Vyas and yourself call me."
"10.14 I believe all this that Thou sayest to me to be true, O Krishna; verily, O blessed Lord! neither the gods nor the demons know Thy manifestation (origin).","Whatever you say to me, I believe to be the truth. God, you are neither a deity nor a devil."
Swami Sivananda did not comment on this sloka,10. 15 - O Purushaottam! O devil spirit! O devil spirit! O God of the gods! O Lord of the world! You know yourselves.
"10.16 Thou shouldst indeed tell, without reserve, of Thy divine glories by which Thou existest, pervading all these worlds. (None else can do so.)",10. 16. You are the one who is inexhaustibly capable of describing the divine revelations by which you have pervaded all these worlds.
"10.17 How shall I, ever meditating, know Thee, O Yogin? In what aspects or things, O blessed 
Lord, art Thou to be thought of by me?","10. 17. I know how I am constantly thinking, O God, and in what emotions You are able to think by me."
"10.18 Tell me again in detail, O Krishna, of Thy Yogic power and glory; for I am not satiated with what I have heard of Thy life-giving and nectar-like speech.","10. 18. < s > Dear Janaran, repeat your Yoga power and insight, for I am not satisfied when I hear your immortal words."
"10.19 The Blessed Lord said  Very well! Now I will declare to thee My divine glories in their prominence, O Arjuna; there is no end to their detailed description.","Sri Bhagwan said, “Now I will tell you my divine revelations first and foremost. O Kurukshreshtha, my extension is not the end. ”"
"10.20 I am the Self, O Gudakesa, seated in the hearts of all beings; I am the beginning, the middle and also the end of all beings.","10. 20. I am the soul of all in the heart of all devils, and I am the beginning, the middle and the end of all devils."
"10.21 Among the (twelve) Adityas, I am Vishnu; among luminaries, the radiant sun; I am Marichi among the (seven or forty-nine) Maruts; among stars the moon am I.",10. 21. I am Vishnu among the Aditis and the Absolute Sun among the Jyotis; I am Marichi among the Merats and the Shashi among the stars.
10.22 Among the Vedas I am the Sama-Veda; I am Vasava among the gods; among the senses I am the mind; and I am intelligence among living beings.,"10. 22. I am the Samveda in the Vedas, the Vasava in the gods, the mind in the senses and the consciousness in the spirits."
"10.23 And, among the Rudras I am Sankara; among the Yakshas and Rakshasas, the Lord of wealth (Kubera); among the Vasus I am Pavaka (fire); and among the (seven) mountains I am the Meru.",10. 23. I am Sankara in the Rudras and Dhanpati Kuber in the Rakshas and Yaks; I am Agni in the Vasu and Meru in the mountains of the Sikhara.
"10.24 And, among the household priests (of kings), O Arjuna, know Me to be the chief, Brihaspati; among the army generals I am Skana; among lakes I am the ocean.
'","10. 24. O pilgrims, know me as Jupiter among the priests; I am the shield in the captains and the sea in the tanks."
10.25 Among the great sages I am Bhrigu; among words I am the one syllable (Om); among sacrifices I am the sacrifice of silent repetition; among the immovable things I am the Himalayas.,10. 25 - I am the one - letter scribe in beetles and words in the months. I am the Japatian in the sacrifices and the Himalayan in the statues.
"10.26 Among all the trees ( I am) the Peepul; among the divine sages, I am Narada; among Gandharvas, Chitraratha; among the perfected, the sage Kapila.",10. 26. I am Ashwattha in all the trees and Narada in the Devasharis; I am Chitrarath in the Gandharvas and Kapil Muni in the Siddhas.
"10.27 Know Me as Ucchaisravas born of nectar, among horses; among lordly elephants (I am) the Airavata; and, among men, the king.","10. 27. < s > Know Me, the Highest Shepherd born of Amrit in the sheep, Arawat in the elephants, and the King in the people."
"10.28 Among weapons I am the thunderbolt; among cows I am the wish-fulfilling cow called Kamadhenu; I am the progenitor, the god of love; among serpents I am Vasuki.","10. 28. I am the bearer of weapons, the bearer of dragons, the bearer of creatures and the bearer of serpents."
10.29 I am Ananta among the Nagas; I am Varuna among water-deities; Aryaman among the Manes I am; I am Yama among the governors.,10. 29. I am the Infinite in the serpents and the Varuna in the water gods; I am Arya in the fathers and Yam in the rulers.
"10.30 And, I am Prahlada among the demons, among the reckoners I am time; among beasts I am the lion, and Vainateya (Garuda) among birds.","10. 30. I am among the gods, among the praised and counted, I am among the lions, among the lion (Migendra) and among the birds."
10.31 Among the purifiers (or the speeders) I am the wind; Rama among the warriors am I; among the fishes I am the shark; among the streams I am the Ganga.,10. 31. I am the air in the purifiers and the Rama in the armor bearers; and in the fish I am the crocodile and in the rivers I am the Ganges.
"10.32 Among creations I am the beginning, the middle and also the end, O Arjuna; among the sciences I am the science of the Self; and I am the logic among controversialists.","10. 32. O Arjuna, I am the beginning, the end and the middle of creations, I am the spirituality of the sciences and I am the cause of controversy."
"10.33 Among the letters of the alphabets, the letter 'A' I am and the dual among the compounds. I am verily the inexhaustible or everlasting time; I am the dispenser (of the fruits of actions) having 
faces in all directions.",10. 33. I am a weakness in the letters (alphabet) and a conflict in the syllables (namely the syllables); I am an invincible age and a world - oriented (violent) philosopher.
"10.34 And I am the all-devouring Death, and the prosperity of those who are to be prosperous; among the feminine alities (I am) fame, prosperity, speech, memory, intelligence, firmness and forgiveness.","10.34. I am the cause of universal death and the birth of those who will be; in women I am the virtue, the honour, the speech, the memory, the grace, the grace and the forgiveness."
10.35 Among the hymns also I am the Brihatsaman; among metres Gayatri am I; among the montsh I am the Margasirsha; among the seasons (I am) the flowery season.,10. 35. I am the Great Sam in the Sams (Gya Mantras) and the Gayatri metre in the verses; I am the Mahashira (part of the month of December) in the months and the Vaishna in the seasons.
10.36 I am the gambling of the fraudulent; I am the splendour of the splendid; I am victory; I am determination (of those who are determined); I am the goodness of the good.,"10. 36. I am wicked in the deceivers and strong in the spirits, I am victorious; I am entrepreneur and I am the spirit of the sacred men."
"10.37 Among the Vrishnis I am Vaasudeva; among the Pandavas I am Arjuna; among the sages I am Vyasa; among the Poets I am Usanas, the poet.","10. 37. I am Vasudeva in the elders and Dhanjay in the Pandavas, I am Vis in the sages and Ushana poet in the poets."
"10.38 Of those who punish, I am the sceptre; among those who seek victory, I am statesmanship; and also among secrets, I am silence; knowledge among knowers I am.",10. 38. I am the punishment of the oppressors and the policy of the victorious; I am the silence of the sinners and the knowledge of the wise.
"10.39 And whatever is the seed of all beings, that also am I, O Arjuna; there is no being, whether moving or unmoving, that can exist without Me.","10. 39. “O Arjuna, who is the seed of the origin of all devils, I am in him too, for there is no flesh and bloodless devil without me. ”"
"10.40 There is no end to My divine gloreis, O Arjuna, but this is a brief statement by Me of the particulars of My divine glories.","10. 40. O Supreme! My divine revelations are not the end; this expansion of my revelations I have said to a country, in short."
"10.41 Whatever being there is glorious, prosperous or powerful, that know thou to be a manifestation of a part of My splendour.","10. 41. Know that whatever is enlightened, enlightened, or powerful (or creature) is born of a part of My power."
"10.42 But, of what avail to thee is the knowledge of all these details, O Arjuna? I exist, supporting this whole world by one part of Myself.","10. 42 Or, O Arjun, what is your purpose in knowing so much? I stand with the whole world as a part of myself."
"11.1 Arjuna said  By this word (explanation) of the highest secret concerning the Self which Thou hast spoken, for the sake of blessing me, my delusion is gone.","Arjun said - I have lost my affection for the supreme secret, spiritual vow (prayer) which you have spoken to me for grace."
"11.2 The origin and the destruction of beings verily have been heard by me in detail from Thee, O lotus-eyed Lord, and also Thy inexhaustible greatness.",I have heard you extensively about the origin and destruction of the devils and also about your inexhaustible spirituality.
"11.3 (Now) O Supreme Lord, as Thou hast thus described Thyself, O Supreme Person, I wish to see Thy divine form.","This is exactly what you say of yourself, O God. (But) O Purushaottam, I want to see your divine form."
"11.4 If Thou, O Lord, thinkest it possible for me to see it, do Thou, then, O Lord of the Yogins, show me Thy imperishable Self.","If you believe that it is possible for me to see your form, then, O Yogeshwar, see your inexhaustible form."
"11.5 The Blessed Lord said  Behold, O Arjuna, forms of Mine, by the hundreds and thousands, of different sorts, divine, and of various colours and shapes.","11. 5 Sri Bhagwan said, ""O Parth, look at my hundreds and thousands of various forms, and the divine forms of various colours and forms."
"11.6 Behold the Adityas, the Vasus, the Rudras, the two Asvins and also the Maruts; behold many wonders never seen before, O Arjuna.","11.6. < s > O India, see the Adyths, Vasu, Rudras, Ashwinikumars, and Marudhanas, and many other wonders that have never been seen before."
"11.7 Now behold, O Arjuna, in this, My body, the whole universe centred in one  including the moving and the unmoving  and whatever else thou desirest to see.","Today (now) see the whole world, including the birds in one place in my body, and see what else you want to see."
11.8 But thou art not able to behold Me with these thine own eyes; I give thee the divine eye; behold My lordly Yoga.,But you are not able to see me through these eyes of yours; therefore I give you a divine vision from which you can see my divine Yoga.
"11.9 Sanjaya said  Having thus spoken, O king, the great Lord of Yoga, hari (Krishna), showed to Arjuna His supreme form as the Lord.","Sanjay said, ""Hey Rajan, Mahayogaeshwar Hari once again showed Arjun the most divine form."
"11.10 With numerous mouths and eyes, with numerous wonderful sights, with numerous divine ornaments, with numerous divine weapons uplifted (such a form He showed).",11.10. He had many faces and eyes and many wonderful visions and many divine jewels and many divine weapons in his hands.
"11.11 Wearing divine garlands (necklaces) and apparel, anointed with divine unguents, the all-wonderful, resplendent (Being) endless with faces on all sides.","In divine robes and garments and with divine scent, with all kinds of wonders, the infinite, the universal, the supreme God - LRB - whom Arjun saw - RRB -."
"11.12 If the splendour of a thousand suns were to blaze out at once (simultaneously) in the sky, that would be the splendour of that mighty Being (great Soul).",11. 12. The light that arises from the rise of a thousand suns together in the sky will be like the light of that (universal) God.
"11.13 There, in the body of the God of gods, Arjuna then saw the whole universe resting in one, with its many groups.","11. 13 - Panduputra Arjun saw the whole world divided in various ways at that time in one place in the body of Lord Krishna, the god of the gods."
"11.14 Then, Arjuna, filled with wonder and with his hair standing on end, bowed down his head to the God and spoke with joined palms.","Afterwards, he was astonished to see the joyful Romans (who are experiencing a sensation) praising Dhanjay Arjuna Visvarupa Deva (with his devotion to the warrior) with his head joined by his hands."
"11.15 Arjuna said  I see all the gods, O God, in Thy body, and (also) hosts of various classes of beings, Brahma, the Lord, seated on the lotus, all the sages and the celestial serpents.","Arjuna said, ""My God, I see all the gods in your body and the communities of many special beings, and the Lord of the universe, Brahman, the sages and the divine serpents, who are on the throne."
"11.16 I see Thee of boundless form on every side with many arms, stomachs, mouths and eyes: neither the end nor the middle nor also the beginning do I see, O Lord of the universe, O Cosmic Form.","I see you as multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted, multifaceted."
"11.17 I see Thee with the diadem, the club and the discus, a mass of radiance shining 
everywhere, very hard to look at, blazing all round like burning fire and the sun, and immeasurable.","11. 17. I see from all sides your crowned, crowned, cyclical, and from all sides luminous, bright, luminous, like the burning fire and the sun, a luminous, exceedingly difficult and immeasurable flame."
"11.18 Thou art the Imperishable, the Supreme Being, worthy to be known. Thou art the great treasure-house of this universe; Thou art the imperishable protector of the eternal Dhrama; Thou art the Primal Person, I deem.","You are the Supreme Character; You are the supreme shelter of the world! You are the guardian of the eternal religion and you are the eternal soul, I believe."
"11.19 I see Thee without beginning, middle or end, infinite in power, of endless arms, the sun and the moon being Thy eyes, the burning fire Thy mouth, heating the whole universe with Thy radiance.","11.19. I see you beginning, endless and infinite, with infinite serenity, with infinite hands, with eyes like the moon and with a mouth like a flaming fire, and with my own light, spreading out this world."
"11.20 This space between the earth and the heaven and all the arters are filled by Thee alone; having seen this, Thy wonderful and teriible form, the three worlds are trembling with fear, O great-souled Being.","The heavens and all directions between heaven and earth are inhabited by you alone, O Mahatma; the three peoples are being overwhelmed by your wonderful and violent form."
"11.21 Verily, into Thee enter these hosts of gods; some extol Thee in fear with joined palms; saying 'may it be well', bands of great sages and perfected ones praise Thee with hymns complete.","These groups of all the gods are entering you, and many of them join hands in fear, praising you; the community of the Maharshi and the Siddhas praising you by the best (or all) sources, saying, 'Be blessed.'"
"11.22 The Rudras, Adityas, Vasus, Sadhyas, Visvedevas, the two Asvins, Maruts, the manes and the hosts of celestial singers, Yakshas, demons and the perfected ones, are all looking at Thee, in great amazement.","11.22. Rudraganas, Aditya, Vasu and Siddhaganas, Visvedev and two Ashwinikumars, Marudganas and Ushmpas, Gandharva, Yaksha, Asura and Siddhaganas - these are all the communities of wonder you see."
"11.23 Having seen Thy immeasurable form with many mouths and eyes, O mighty-armed, with many arms, thighs and feet, with many stomachs and fearful with many teeth  the worlds are terrified and so am I.","11. 23. < s > O Mahabharaoh! Everyone is upset to see your great figure with many mouths and eyes, many ears, ears and feet, many ears and many crooked teeth, and so am I."
"11.24 On seeing Thee (the Cosmic Form) touching the sky, shining in many colours, with mouths wide open, with large fiery eyes, I am terrified at heart and find neither courage nor peace, O Vishnu.",I am terrified to see you touching the heavens in many luminous forms and having a flat face and luminous large eyes. I am not getting patience and peace.
"11.25 Having seen Thy mouths fearful with teeth (blazing) like the fires of cosmic dissolution, I know not the four arters, nor do I find peace. Have mercy, O Lord of the gods, O abode of the universe.","11. 25 - I cannot see the directions, nor can I find peace, when I see your flaming faces, like those of a fiery old man and a flaming fire; therefore, O Devas, O Jagannais, rejoice."
"11.26 All the sons of Dhritarashtra, with the hosts of kings of the earth, Bhishma, Drona and Karna, with the chief among our warriors.","And they enter you with the whole community of the sons of Dhritarashtra, the kings, Bhishma, Drona and Karna, and the chief warriors of our side."
"11.27 Some hurriedly enter Thy mouths with their terrible teeth, fearful to behold. Some are found sticking in the gaps between the teeth with their heads crushed to powder.","11. 27. < s > At high speed, your scalpels enter the horrific mouths of your teeth, and many of them appear to be stuck between your teeth, with one crushed head."
"11.28 Verily, just as many torrents of rivers flow towards the ocean, even so these heroes in the world of men enter Thy flaming mouths.","As many rivers flow to the sea at speed, so these brave warriors of the world of man enter your burning mouths."
"11.29 As moths hurriedly rush into a blazing fire for (their own) destruction, so also these creatures hurriedly rush into Thy mouths for (their own) destruction.","As flies enter the flaming fire for their destruction, so do they enter your mouths for their destruction."
"11.30 Thou lickest up, devouring all the worlds on every side with Thy flaming mouths. Thy fierce rays, filling the whole world with radiance, are burning, O Vishnu!","11. 30. You, Vishnu, greet all these peoples with your burning mouths, your fierce light filling the whole world with light."
"11.31 Tell me, who Thou art, so fierce of form. Salutations to Thee, O God Supreme: have mercy. I desire to know Thee, the original Being. I know not indeed Thy working.","11. 31. (Please) Say to me, Who are you of the extreme nature? Best of Gods! Greet you, please be happy. I want to know you of the extreme nature, because I do not understand your tendency (i. e. purpose)."
"11.32 The Blessed Lord said  I am the full-grown world-destroying Time, now engaged in destroying the worlds. Even without thee, none of the warriors arrayed in the hostile armies shall live.",Shri Bhagwan said - I am in the age of destruction of peoples. I am in the age of destruction of these peoples. Those who are warriors in the army of opponents will not live without you.
"11.33 Therefore, stand up and obtain fame. Coner the enemies and enjoy the unrivalled kingdom. Verily by Me have they been already slain; be thou a mere instrument, O Arjuna.","Therefore, rise up and be victorious; conquer your enemies and enjoy a rich kingdom. All these have already been killed by me. O Savisachin, be thou only a helper."
"11.34 Drona, Bhishma, Jayadratha, Karna and other brave warriors  these are already slain by Me: do thou kill; be not distressed with fear; fight and thou shalt coner thy enemies in battle.","Kill the heroes Drone, Bhishma, Jayadrath, Karna and many others who have been killed by me; do not be afraid; fight; you will win the enemies in the battle."
"11.35 Sanjaya said  Having heard that speech of Lord Krishna, Arjuna, with joined palms, trembling, prostrating himself, again addressed Krishna, in a choked voice, bowing down, overwhelmed with fear.","Sanjay said - Hearing this word of the Lord Keshav, Arjun the crown - bearer joined his hands, shook his hands, greeted him, and again feared and said to Srikrishna a lying word."
"11.36 Arjuna said  It is meet, O Krishna, that the world delights and rejoices in Thy praise; demons fly in fear to all arters and the hosts of the perfected ones bow to Thee.",Arjuna said - It is worthy of your kirtana that the world rejoices greatly and receives affection. Fearful demons run in all directions and the community of all the theologians greet you.
"11.37 And why should they not, O great Soul, bow to Thee Who art greater (than all else), the primal cause even of the Creator (Brahma), O Infinite Being, O Lord of the gods, O Abode of the universe; Thou art the imperishable, the Being, the non-being and That which is the supreme (that which is beyond the Being and the non-being).","How can they not greet you, O Mahatma, the first and the best of the creators of Brahman? (For) O Infinite, O Devas, O Jagannavas, who is the Reality and the Literacy beyond these two, is You."
"11.38 Thou art the primal God, the ancient Purusha, the supreme refuge of this universe, the knower, the knowable and the supreme Abode. By Thee is the universe pervaded, O Being of infinite forms.","You are the Adidev and Purana (Satan) Man. You are the supreme shelter, the Knower, the Knower, the (knowable) and the Supreme Being of this world. You alone are the eternal embodiment of this world."
"11.39 Thou art Vayu, Yama, Agni, Varuna, the moon, the Creator, and the great-grandfather. Salutations, salutations unto Thee, a thousand times, and again salutations, salutations unto Thee.","You are the air, the heavens, the fire, the sun, the moon, the goddess (Bharama) and the father - in - law (because of the Brahman); to you greetings a thousand times, greetings again, greetings again."
"11.40 Salutations to Thee, in front and behind! Salutations to Thee on every side! O All!! Thou infinite in power and prowess, pervadest all; wherefore Thou art all.","11. 40. “O God of infinite mercy! Greetings to you from the front and the back, O Almighty! Greetings to you from all sides. You are immensely brave and have encompassed you all, and from this you are all. ”"
"11.41 Whatever I have presumptuously said from carelessness or love, addressing Thee as O Krishna! O Yadava! O Friend! regarding Thee merely as a friend, unknowing of this, Thy greatness.","11. 41. Dear God, not knowing this glory of yours as a Sakha, and not knowing this glory of yours as a Sakha, I have spoken to you with praise or love, ""O Krishna, O Yadav, O Sakha!"""
"11.42 In whatever way I may have insulted Thee for the sake of fun, while at play, reposing, sitting or at meals, when alone (with Thee), O Krishna, or in company  that I implore Thee, immeasurable one, to forgive.","And, O Achyut, whom you have been humiliated by me in Bihar, in bed, sitting and eating alone or even in the presence of others for laughter, I condemn you in an unforgivable manner."
"11.43 Thou art the Father of this world, moving and unmoving. Thou art to be adored by this world, Thou, the greatest Guru; (for) none there exists who is eal to Thee; how then could there be another superior to Thee in the three worlds, O Being of unealled power?","You are the father, the most revered and the best guru of this world. O God of eternal influence! There is none like you in all three worlds, so how could it be better than you?"
"11.44 Therefore, bowing down, prostrating my body, I crave Thy forgiveness, O adorable Lord. As a father forgives his son, a friend his (dear) friend, a lover his beloved, even so shouldst Thou 
forgive me, O God.","Therefore, O God, I pray that you, worthy of praise, may rejoice in the presence of God through the body. O God, forgive my sins just as the Father forgives the Son, the Friend forgives the Friend, and the Beloved forgives the Father."
"11.45 I am delighted, having seen what has never been seen before; and yet my mind is distressed with fear. Show me that (previous) form only, O God; have mercy, O God of gods, O Abode of the universe.","11. 45. I am delighted to see you in this unprecedented form, and my mind is overwhelmed with fear. Therefore, O God, show me the same epoch. O Devas, O Jagannais, please."
"11.46 I desire to see Thee as before, crowned, bearing a mace, with the discus in hand, in Thy former form only, having four arms, O thousand-armed, Cosmic Form (Being).","I would like to see you, likewise, with crowns, shields and wheels in your hands. < s > O Visvaमूर्तe! O Thousand Years! Be of that quadrilateral shape."
"11.47 The Blessed Lord said  O Arjuna, this Cosmic Form has graciously been shown to thee by Me by My own Yogic power; full of splendour, primeval, and infinite, this Cosmic Form of Mine has never been seen before by anyone other than thyself.","11. 47. I am glad to see you, Arjuna, that through the power of my Yoga I have shown you this supreme, all and infinite universe which no one has seen before you."
"11.48 Neither by the study of the Vedas and sacrifices, nor by gifts nor by rituals nor by severe austerities can I be seen in this form in the world of men by any other than thyself, O great hero of the Kurus (Arjuna).","I cannot be seen in this form by anyone else in this human world except you, O Kuruphira, neither by meditation, nor by sacrifice, nor by charity, nor by (religious) acts, nor by violent penances."
"11.49 Be not afraid, nor bewildered on seeing such a teriible form of Mine as this; with thy fear dispelled and with a gladdened heart, now behold again this former form of Mine.","Thus, you will not be despondent and foolish when you see me in this grave form. Be fearless and rejoice and see me again in the same form."
