Original,Translated
"9.32 For, taking refuge in Me, they also who, O Arjuna, may be of a sinful birth  women, Vaisyas as well as Sudras  attain the Supreme Goal.","9:32 O paths, women, wassals, and shudras, those who are sinners, they are also dependent on Me (My shelter) and obtain the ultimate speed."
"9.33 How much more (easily) then the hold Brahmins and devoted royal saints (attain the goal); having come to this impermanent and unhappy world, do thou worship Me.","9:33 Then what do you say, ‘Punishable brahman and the righteous righteous righteous righteous righteous righteous righteous?"
"9.34 Fix thy mind on Me; by devoted to Me; sacrifice unto Me; bow down to Me; having thus united thy whole self to Me, taking Me as the supreme goal, thou shalt come unto Me.","9:34 Be stable in me; be my servants and my worshippers; greet me; thus you will receive me by bringing the Spirit to me, being the worshippers."
"10.1 The Blessed Lord said  Again, O mighty-armed Arjuna, listen to my supreme word which I will declare to thee who who art beloved, for thy welfare.","10:1 And the Lord said, O great, again listen to my last words, which I will say with the will of interest to the one who loves you."
10.2 Neither the hosts of the gods nor the great sages know My origin; for in every way I am the source of all the gods and the great sages.,"10:2 My creation is not known by the gods, nor by the worshippers; for I am the adicator of all kinds of gods and worshippers."
"10.3 He who knows Me as unborn and beginningless, as the great Lord of the worlds, he, among mortals, is undeluded and he is liberated from all sins.","10:3 Whoever knows me as the great God of Aznma, Anadi and the peoples, in the righteous men such an unconscious man becomes free from all sins."
"10.4 Intellect, wisdom, non-delusion, forgiveness, truth, self-restraint, calmness, happiness, pain, existence or birth, non-existence or death, fear and also fearlessness.","10.4 Wisdom, wisdom, lack of moh, forgiveness, truth, dam, sham, pleasure, sadness, birth and death, fear and shame."
"10.5 Non-injury, eanimity, contentment, austerity, beneficence, fame, ill-fame  (these) different kinds of alities of beings arise from Me alone.","10.5. non-violence, equality, satisfaction, tap, donation, and failure such these beings are manifested by me."
"10.6 The seven great sages, the ancient four and also the Manus, possessed of powers like Me (on account of their minds being fixed on Me), were born of (My) mind; from them are these creatures born in this world.","10:6 Seven Maharishans, four of the ancient days, and [thirteen] men, these are from my determination that has my influence, whose people are this nation in the world."
10.7 He who in truth knows these manifold manifestations of My Being and (this) Yoga-power of Mine becomes established in the unshakable Yoga; there is no doubt about it.,"10.7 The man who knows this my distinction and yoga from the point of view, he becomes contained in man’s uncompromised yoga (i.e. uninterrupted meditation yoga), there is no doubt in it."
"10.8 I am the source of all; from Me everything evolves; understanding thus, the wise, endowed with meditation, worship Me.","10.8 I am the place possible for all; from me all (world) develops, thus knowing the Buddhist bears me with the spirit of devotion."
"10.9 With their mind and their life wholly absorbed in Me, enlightening each other and ever speaking of Me, they are satisfied and delighted.","10:9 Those who establish mind in me and give souls in me, always knowing me each other, speaking about me, are satisfied and rejoicing."
"10.10 To them who are ever steadfast, worshipping Me with love, I give the Yoga of discrimination by which they come to Me.","10.10 To those who have been intended and lovefully worshipped me, I give the ‘science’ by which they receive me."
"10.11 Out of mere compassion for them, I, dwelling within their Self, destroy the darkness born of ignorance by the luminous lamp of knowledge.","10:11 For to give grace to them, I will destroy the unknown darkness by the light of lightful knowledge, by being in their ends."
"10.12 Arjuna said  Thou art the Supreme Brahman, the supreme abode (or the supreme light), the supreme purifier, eternal, divine Person, the primeval God, unborn andn omnipresent.","10:12 And Arjuna said, You are the ultimate Brahma, the ultimate righteous and the ultimate holy Hanah; you are the divine men, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the gods, the god"
"10.13 All the sages have thus declared Thee, as also the divine sage Narada; so also Asita, Devala and Vyasa; and now Thou Thyself sayest so to me.","10:13 This is what all the ऋषians call you; the same is what godर्षi narad, asit, deवल ऋषi and diamant, and you yourself also call to me."
"10.14 I believe all this that Thou sayest to me to be true, O Krishna; verily, O blessed Lord! neither the gods nor the demons know Thy manifestation (origin).","10:14 O Keshov, whatever you say to me, this all I believe is true; O God, your form is neither known by gods nor devils."
Swami Sivananda did not comment on this sloka,"10:15 O great man, o spirit, o spirit, o god of gods, o master of world, you know yourself."
"10.16 Thou shouldst indeed tell, without reserve, of Thy divine glories by which Thou existest, pervading all these worlds. (None else can do so.)",10:16 You alone are worthy to say those divine differences by which all these peoples are settled by you.
"10.17 How shall I, ever meditating, know Thee, O Yogin? In what aspects or things, O blessed 
Lord, art Thou to be thought of by me?","10:17 O God, how do I know you constantly thinking, and O God, in what feelings are you worthy to think by me?"
"10.18 Tell me again in detail, O Krishna, of Thy Yogic power and glory; for I am not satiated with what I have heard of Thy life-giving and nectar-like speech.","“Generate, repeat your yoga power and distinction in detail, for I would not be satisfied by hearing your immortal words."
"10.19 The Blessed Lord said  Very well! Now I will declare to thee My divine glories in their prominence, O Arjuna; there is no end to their detailed description.","10:19 And the Lord said, Now I will tell you my divine discrepancies with the leadership; the greatest is not the end of my extension."
"10.20 I am the Self, O Gudakesa, seated in the hearts of all beings; I am the beginning, the middle and also the end of all beings.","10:20 O Godakesh, I am the Spirit of all the ghosts, and I am the first, the middle and the end of all the ghosts."
"10.21 Among the (twelve) Adityas, I am Vishnu; among luminaries, the radiant sun; I am Marichi among the (seven or forty-nine) Maruts; among stars the moon am I.","10:21 And I am the sun in the sights, and the sun in the sights; and I am in the dead, and I am in the stars, and I am in the moon."
10.22 Among the Vedas I am the Sama-Veda; I am Vasava among the gods; among the senses I am the mind; and I am intelligence among living beings.,"10:22 I am the Saved in the Vedas, I am the Saved in the Gods; I am the Consciousness in the Minds and in the Ghosts."
"10.23 And, among the Rudras I am Sankara; among the Yakshas and Rakshasas, the Lord of wealth (Kubera); among the Vasus I am Pavaka (fire); and among the (seven) mountains I am the Meru.","10:23 And I am a shunker in the roads, and I am a shunker in the shadows and in the demons, and I am a fire in the waters, and I am a meru in the mountains of peakness."
"10.24 And, among the household priests (of kings), O Arjuna, know Me to be the chief, Brihaspati; among the army generals I am Skana; among lakes I am the ocean.
'","10:24 O Pharat, know me as a baptist among the priests; I am a scand in the armies and a sea in the reservoirs."
10.25 Among the great sages I am Bhrigu; among words I am the one syllable (Om); among sacrifices I am the sacrifice of silent repetition; among the immovable things I am the Himalayas.,"10:25 And I am the one who is in the heavens, and the one who is in the words; and I am the one who is in the knowledge, and the one who is in the signs, and the one who is in the signs."
"10.26 Among all the trees ( I am) the Peepul; among the divine sages, I am Narada; among Gandharvas, Chitraratha; among the perfected, the sage Kapila.","10:26 I am Ashvath (people) in all the trees, and I am Narad in the gods; I am Pilgrate in the gendarmes, and Kapil Muni in the witnessed men."
"10.27 Know Me as Ucchaisravas born of nectar, among horses; among lordly elephants (I am) the Airavata; and, among men, the king.","10:27 Ashe, named Ashe, who was born from the dead in the Ashvans, and Aravat in the elephants, and King in mankind, know me."
"10.28 Among weapons I am the thunderbolt; among cows I am the wish-fulfilling cow called Kamadhenu; I am the progenitor, the god of love; among serpents I am Vasuki.","10:28 I am a man in the weapons, and a man in the cows; I am a man in the creation of the people, and I am a man in the serpents."
10.29 I am Ananta among the Nagas; I am Varuna among water-deities; Aryaman among the Manes I am; I am Yama among the governors.,"10:29 I am eternal in the nights, and warn among the gods of water; I am Arima among the fathers, and Yem among the rulers."
"10.30 And, I am Prahlada among the demons, among the reckoners I am time; among beasts I am the lion, and Vainateya (Garuda) among birds.",10:30 I am long in the gods and in those who calculate; I am singer in the animals and swallowed in the birds.
10.31 Among the purifiers (or the speeders) I am the wind; Rama among the warriors am I; among the fishes I am the shark; among the streams I am the Ganga.,"10:31 I am the air among the saints, and I am the Ram among the weapons, and I am the dwarf among the fishes, and I am the dwarf among the rivers."
"10.32 Among creations I am the beginning, the middle and also the end, O Arjuna; among the sciences I am the science of the Self; and I am the logic among controversialists.","10:32 O Arjuna, I am the first, the end and the middle of creatures; I am the promise among the spiritual scientists and the disputers (i.e. in the forms of disputes)."
"10.33 Among the letters of the alphabets, the letter 'A' I am and the dual among the compounds. I am verily the inexhaustible or everlasting time; I am the dispenser (of the fruits of actions) having 
faces in all directions.","10:33 And I am the twist in the letters, and the twist in the shapes; and I am the twist in the shapes, and the twist in the shapes, and the twist in the shapes."
"10.34 And I am the all-devouring Death, and the prosperity of those who are to be prosperous; among the feminine alities (I am) fame, prosperity, speech, memory, intelligence, firmness and forgiveness.","I am the cause of the death and the origin of those who will be in the future; in women I am the curti, the master, the word, the memory, the meda, the patience and the forgiveness."
10.35 Among the hymns also I am the Brihatsaman; among metres Gayatri am I; among the montsh I am the Margasirsha; among the seasons (I am) the flowery season.,10:35 I am a singer shand in the sames and in the shand; I am marshish in the months (the part of December) and spring in the seasons.
10.36 I am the gambling of the fraudulent; I am the splendour of the splendid; I am victory; I am determination (of those who are determined); I am the goodness of the good.,"10:36 I am wicked among those who deceive, and fast in the tightenings; I am victory; I am business, and I am the seventh spirit of the seven men."
"10.37 Among the Vrishnis I am Vaasudeva; among the Pandavas I am Arjuna; among the sages I am Vyasa; among the Poets I am Usanas, the poet.","10:37 I am Vasudev in the Truths, and धनanji in the Pandows, I am promis in the Munians, and Ushna poet in the Poets."
"10.38 Of those who punish, I am the sceptre; among those who seek victory, I am statesmanship; and also among secrets, I am silence; knowledge among knowers I am.","10:38 I am the punishment of those who oppress, and I am the law of the winners; I am silent in the heavens, and I am the knowledge of the wise."
"10.39 And whatever is the seed of all beings, that also am I, O Arjuna; there is no being, whether moving or unmoving, that can exist without Me.","10:39 O Arjuna, who is the seed of the origin of all the ghosts, I am also in him, for there is no such changing and strange ghost, which is without me."
"10.40 There is no end to My divine gloreis, O Arjuna, but this is a brief statement by Me of the particulars of My divine glories.","O Lord, my divine differences are not the end; this extension of my differences I have said to one country, i.e. in short."
"10.41 Whatever being there is glorious, prosperous or powerful, that know thou to be a manifestation of a part of My splendour.","10:41 Whoever is distinctive, confined or powerful thing (or creature), you know that it is from the part of My fastness."
"10.42 But, of what avail to thee is the knowledge of all these details, O Arjuna? I exist, supporting this whole world by one part of Myself.","10.42 Or, Arjuna, what is your purpose of knowing very much? I am situated by holding this whole world with my only one portion."
"11.1 Arjuna said  By this word (explanation) of the highest secret concerning the Self which Thou hast spoken, for the sake of blessing me, my delusion is gone.","11:1 Arjuna said, ""To give me grace, my prayer has gone away from the ultimate secret, spiritual word which you have spoken."
"11.2 The origin and the destruction of beings verily have been heard by me in detail from Thee, O lotus-eyed Lord, and also Thy inexhaustible greatness.","11:2 O comelonians, I have heard the origin and flow of ghosts from you in detail, and I have heard your unfaithful spirituality (effect)."
"11.3 (Now) O Supreme Lord, as Thou hast thus described Thyself, O Supreme Person, I wish to see Thy divine form.","11:3 O God, as you say to yourself, this is exactly the same. (but) O great man, I want to see your divine shape directly."
"11.4 If Thou, O Lord, thinkest it possible for me to see it, do Thou, then, O Lord of the Yogins, show me Thy imperishable Self.","11:4 O Lord, if you believe that by me it is possible to see that shape of you, then, O God, make your unfair shape a philosophy."
"11.5 The Blessed Lord said  Behold, O Arjuna, forms of Mine, by the hundreds and thousands, of different sorts, divine, and of various colours and shapes.","11:5 And the Lord said, “Parthe, look at the divine shapes of my hundreds and thousands of kinds and shapes and shapes."
"11.6 Behold the Adityas, the Vasus, the Rudras, the two Asvins and also the Maruts; behold many wonders never seen before, O Arjuna.","11:6 O India! (in me) look at the habits, the vessels, the ruts, and the Ashvinkumars and the Murudgans, and even many more the surprises never seen before it."
"11.7 Now behold, O Arjuna, in this, My body, the whole universe centred in one  including the moving and the unmoving  and whatever else thou desirest to see.","11:7 O Godakesh, today (now) see the whole world, including the crater, which is located on a place in my body, and even what you want to see, see it."
11.8 But thou art not able to behold Me with these thine own eyes; I give thee the divine eye; behold My lordly Yoga.,"11:8 But you are not able to see me by your own eyes; I give you a divine body, by which you can see my divine 'young'."
"11.9 Sanjaya said  Having thus spoken, O king, the great Lord of Yoga, hari (Krishna), showed to Arjuna His supreme form as the Lord.","11.9 Sanjay said, “O Rajan, the great Lord Hariri said this way, and then revealed the ultimate asverited form for Arjuna."
"11.10 With numerous mouths and eyes, with numerous wonderful sights, with numerous divine ornaments, with numerous divine weapons uplifted (such a form He showed).","11:10 He had many faces and eyes, and many wonderful philosophies, and many divine earthquakes, and many divine weapons in his hands."
"11.11 Wearing divine garlands (necklaces) and apparel, anointed with divine unguents, the all-wonderful, resplendent (Being) endless with faces on all sides.","11:11 The divine males and clothes were possessed, and the divine guns were covered, and the eternal, world-to-world God (which Arjuna saw) with all kinds of surprises."
"11.12 If the splendour of a thousand suns were to blaze out at once (simultaneously) in the sky, that would be the splendour of that mighty Being (great Soul).","11:12 The light that will come from the rise of thousands of sunshines in the heavens, it will be like the light of the Lord."
"11.13 There, in the body of the God of gods, Arjuna then saw the whole universe resting in one, with its many groups.","11.13.Panduputra Arjuna saw at that time the whole world, divided in many ways, located in one place in the body of God of Gods."
"11.14 Then, Arjuna, filled with wonder and with his hair standing on end, bowed down his head to the God and spoke with joined palms.","11:14 In his suburbs, he surprised the thrilled Romans (who is experiencing the adventure) and said to God (including devotion) with a headache and a hand attached."
"11.15 Arjuna said  I see all the gods, O God, in Thy body, and (also) hosts of various classes of beings, Brahma, the Lord, seated on the lotus, all the sages and the celestial serpents.","11:15 And Arjuna said, O God, I see all the gods in your body, and the communities of many species of ghosts, and the master of creation, Brahmazi, and the lions, and the divine serpents."
"11.16 I see Thee of boundless form on every side with many arms, stomachs, mouths and eyes: neither the end nor the middle nor also the beginning do I see, O Lord of the universe, O Cosmic Form.","11:16 O God of faith, I see many of thy bears, and the midst, and the face, and the eyes, and everywhere, and everywhere, and everywhere, and everywhere, and everywhere, and everywhere."
"11.17 I see Thee with the diadem, the club and the discus, a mass of radiance shining 
everywhere, very hard to look at, blazing all round like burning fire and the sun, and immeasurable.","11:17 I see your crowned, scattered and cycling, and from all sides I see the brightness of light, the bright fire, and the brightness of the sun, very difficult to see and unprecedented from all sides."
"11.18 Thou art the Imperishable, the Supreme Being, worthy to be known. Thou art the great treasure-house of this universe; Thou art the imperishable protector of the eternal Dhrama; Thou art the Primal Person, I deem.","11:18 You are the ultimate letters of knowledge; you are the ultimate shelter of this world; you are the protectors of the eternal religion, and you are the eternal men, that is not me."
"11.19 I see Thee without beginning, middle or end, infinite in power, of endless arms, the sun and the moon being Thy eyes, the burning fire Thy mouth, heating the whole universe with Thy radiance.","11:19 I see you first, without the end and without the middle, with eternity and with eternity, and with eternity, and with moon-solar eyes, and with profound fireful faces, and with your fastness watching this world."
"11.20 This space between the earth and the heaven and all the arters are filled by Thee alone; having seen this, Thy wonderful and teriible form, the three worlds are trembling with fear, O great-souled Being.","11:20 O great spirit, this heaven and all the directions in the midst of heaven and earth are empty of you alone; seeing this wonderful and angry shape of you, the three people are achieving greatness."
"11.21 Verily, into Thee enter these hosts of gods; some extol Thee in fear with joined palms; saying 'may it be well', bands of great sages and perfected ones praise Thee with hymns complete.","11:21 These groups of all the gods are entering within themselves, and many of them praise you with one fear, with one hand together; the community of the great and the witnesses praise you with the best (or the whole) sources, saying that 'Be well' (which is self-signed)."
"11.22 The Rudras, Adityas, Vasus, Sadhyas, Visvedevas, the two Asvins, Maruts, the manes and the hosts of celestial singers, Yakshas, demons and the perfected ones, are all looking at Thee, in great amazement.",11.22....................
"11.23 Having seen Thy immeasurable form with many mouths and eyes, O mighty-armed, with many arms, thighs and feet, with many stomachs and fearful with many teeth  the worlds are terrified and so am I.","11:23 O great man, all men are troubled by seeing the greatness of your face and your eyes, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, the greatness of your mouth, and the greatness of your mouth."
"11.24 On seeing Thee (the Cosmic Form) touching the sky, shining in many colours, with mouths wide open, with large fiery eyes, I am terrified at heart and find neither courage nor peace, O Vishnu.","11:24 O see, I feared when I saw you with the heavens touched, with many shapes, with widespread face, with bright eyes, and with bright eyes, I am not getting patience and peace."
"11.25 Having seen Thy mouths fearful with teeth (blazing) like the fires of cosmic dissolution, I know not the four arters, nor do I find peace. Have mercy, O Lord of the gods, O abode of the universe.","11:25 When I see your wicked bridges and bright faces like the prayer, I am not knowing directions and I am not getting peace; therefore, O God, O world, be pleased."
"11.26 All the sons of Dhritarashtra, with the hosts of kings of the earth, Bhishma, Drona and Karna, with the chief among our warriors.","11:26 And these sons of all the nations enter into you, including the community of kings, including the great, and the great, and the great, and the great, and the great, and the great, and the great."
"11.27 Some hurriedly enter Thy mouths with their terrible teeth, fearful to behold. Some are found sticking in the gaps between the teeth with their heads crushed to powder.","11.27 With intense weights your defective brushes enter terrible mouths and many are appearing trapped in the midst of your teeth, including a curved heads."
"11.28 Verily, just as many torrents of rivers flow towards the ocean, even so these heroes in the world of men enter Thy flaming mouths.","11:28 Just as many waters of the rivers flow toward the sea, so these heroic warriors of mankind enter into your bright mouths."
"11.29 As moths hurriedly rush into a blazing fire for (their own) destruction, so also these creatures hurriedly rush into Thy mouths for (their own) destruction.","11:29 As the pets go into the burned fire for their destruction, so also these people go into your mouth for their destruction."
"11.30 Thou lickest up, devouring all the worlds on every side with Thy flaming mouths. Thy fierce rays, filling the whole world with radiance, are burning, O Vishnu!","11:30 O see, you are taking asthma by bright mouths, strangling all these people, your angry light is strangling the whole world by brightness."
"11.31 Tell me, who Thou art, so fierce of form. Salutations to Thee, O God Supreme: have mercy. I desire to know Thee, the original Being. I know not indeed Thy working.","11:31 (Please) Say to Me, Who are You, who are You, who are You, who are You, who are You, who are You, who are You, who are You, who are You, who are You, who are You, who are You."
"11.32 The Blessed Lord said  I am the full-grown world-destroying Time, now engaged in destroying the worlds. Even without thee, none of the warriors arrayed in the hostile armies shall live.","11:32 And the Lord said, I am a wealthy time that will destroy the peoples; at this time, I am tending to engage with these peoples; who are warriors in the army of the opponents, they will not all be without you."
"11.33 Therefore, stand up and obtain fame. Coner the enemies and enjoy the unrivalled kingdom. Verily by Me have they been already slain; be thou a mere instrument, O Arjuna.",11:33 So stand up and get this; overcome the enemies and eat the rich kingdom; all of these have already been killed by me.
"11.34 Drona, Bhishma, Jayadratha, Karna and other brave warriors  these are already slain by Me: do thou kill; be not distressed with fear; fight and thou shalt coner thy enemies in battle.",11:34 Kill the heroic warriors that I have killed; do not be afraid; fight; you will overcome the enemies in the battle.
"11.35 Sanjaya said  Having heard that speech of Lord Krishna, Arjuna, with joined palms, trembling, prostrating himself, again addressed Krishna, in a choked voice, bowing down, overwhelmed with fear.","11:35 Sanjay said, “Keshv heard this word of God, and the crownist Arjuna handed together, knocked down and greeted again, and spoke with a grateful voice to the frightened Sriकृष्ण."
"11.36 Arjuna said  It is meet, O Krishna, that the world delights and rejoices in Thy praise; demons fly in fear to all arters and the hosts of the perfected ones bow to Thee.","11:36 Arjuna said, ""It is just worthy that your curtains are very pleased and the accomplishment is also obtained. frightened demons people run in all directions and the community of all witnesses greet you."
"11.37 And why should they not, O great Soul, bow to Thee Who art greater (than all else), the primal cause even of the Creator (Brahma), O Infinite Being, O Lord of the gods, O Abode of the universe; Thou art the imperishable, the Being, the non-being and That which is the supreme (that which is beyond the Being and the non-being).","11:37 O great spirit, how can they not greet you, even the first and the best of the universe? (for) O eternity, O God, O world, who is truthful and beyond these two, he is you."
"11.38 Thou art the primal God, the ancient Purusha, the supreme refuge of this universe, the knower, the knowable and the supreme Abode. By Thee is the universe pervaded, O Being of infinite forms.","11:38 You are ididev and purane men; you are the ultimate shelter of this world, the knowledgeable, the knowledgeable, and the ultimate righteous."
"11.39 Thou art Vayu, Yama, Agni, Varuna, the moon, the Creator, and the great-grandfather. Salutations, salutations unto Thee, a thousand times, and again salutations, salutations unto Thee.","You are air, yem, fire, warun, moon, prjaपति (brahma) and propithamah (also because of brahma); for you thousands of times greetings, greetings, again you thousands of times greetings, greetings."
"11.40 Salutations to Thee, in front and behind! Salutations to Thee on every side! O All!! Thou infinite in power and prowess, pervadest all; wherefore Thou art all.","11:40 O God of eternity, forever for you; and afterward: greeting, O all-hearted, you are greeting from all sides; you are amethily wicked, and you are all overwhelmed, of which you are servant."
"11.41 Whatever I have presumptuously said from carelessness or love, addressing Thee as O Krishna! O Yadava! O Friend! regarding Thee merely as a friend, unknowing of this, Thy greatness.","11:41 O God, not knowing this glory of you, and not knowing this glory of you, by me from praise or love, “O Krishna!"
"11.42 In whatever way I may have insulted Thee for the sake of fun, while at play, reposing, sitting or at meals, when alone (with Thee), O Krishna, or in company  that I implore Thee, immeasurable one, to forgive.","11:42 And, O unclean, for whom you have been humiliated by me for laughter, alone or before others, in the time of bitterness, shia, assen and meal, I am forgiven to you for all of them in an unprecedented form."
"11.43 Thou art the Father of this world, moving and unmoving. Thou art to be adored by this world, Thou, the greatest Guru; (for) none there exists who is eal to Thee; how then could there be another superior to Thee in the three worlds, O Being of unealled power?","11:43 You are the Father of this Character World, the worshiping and the best master.O God of infinite influence!There is no one like you among the three people, then how will it be better than you?"
"11.44 Therefore, bowing down, prostrating my body, I crave Thy forgiveness, O adorable Lord. As a father forgives his son, a friend his (dear) friend, a lover his beloved, even so shouldst Thou 
forgive me, O God.","11:44 Therefore, O God, I pray that you, worthy of glory, may be pleased with God by the flesh, and I pray that you may be pleased with God, O God, as the Father of the Son, the friend of his friend, and the loved one of his Priya (forgives the crimes), so you also forgive my crimes."
"11.45 I am delighted, having seen what has never been seen before; and yet my mind is distressed with fear. Show me that (previous) form only, O God; have mercy, O God of gods, O Abode of the universe.","11:45 I am glad to see this invisible shape of you, and my mind is overwhelmed by fear, so God, you show me that time before."
"11.46 I desire to see Thee as before, crowned, bearing a mace, with the discus in hand, in Thy former form only, having four arms, O thousand-armed, Cosmic Form (Being).","11:46 I want to see you in the same way holding in your hands the crown, the neck, and the cycle.O worldmighty!O thousand!"
"11.47 The Blessed Lord said  O Arjuna, this Cosmic Form has graciously been shown to thee by Me by My own Yogic power; full of splendour, primeval, and infinite, this Cosmic Form of Mine has never been seen before by anyone other than thyself.","11:47 O Arjuna, I have revealed to you, by the influence of my strength, my ultimate strength, all things, and the eternal world, which no one before you has seen."
"11.48 Neither by the study of the Vedas and sacrifices, nor by gifts nor by rituals nor by severe austerities can I be seen in this form in the world of men by any other than thyself, O great hero of the Kurus (Arjuna).","11:48 O Corinthians, by anyone else in this people, except you, I can be seen in this form, neither by weddings nor by knowledge, neither by gifts nor by (religious) actions, nor by anger."
"11.49 Be not afraid, nor bewildered on seeing such a teriible form of Mine as this; with thy fear dispelled and with a gladdened heart, now behold again this former form of Mine.","11:49 Thus, when you see this mourning shape of me, you shall not gain affliction and humiliation; when you are unrighteous and pleased, you shall see again the same shape of me."
"11.50 Sanjaya said  Having thus spoken to Arjuna, Krishna again showed His own form and the great Soul (Krishna), assuming His gentle form, consoled him (Arjuna) who was terrified.","11:50 Sanjay said, God said to Arjuna this way, reaffirming his (previous) shape, and then, so much, Mahatma Sriकृष्ण persuaded this frightening Arjuna."
"11.51 Arjuna said  Having seen this Thy gentle human form, O Krishna, now I am composed and am restored to my own nature.","11:51 Arjuna said, ""Generate, now I have been calmed and achieved my nature by seeing this kind human shape of you."
11.52 The Blessed Lord said  Very hard indeed it is to see this form of Mine which thou hast seen. Even the gods are ever longing to behold it.,"He said, “It is very rare for me to see this form, which you have seen; the gods are also always willing to see this form."
"11.53 Neither by the Vedas nor by austerity, nor by gift, nor by sacrifice can I be seen in this form as thou hast seen Me (so easily).","11:53 And I can not be seen by wedds, nor by compassion, nor by gifts, nor by knowledge, as you have seen me."
"11.54 But by single-minded devotion can I, of this Form, be known and seen in reality and also entered into, O Arjuna.","11:54 But, O Arjuna, by the sole devotion, I am also capable of ‘knowing’, ‘seeing’ and ‘input’ (to be obtained in one sense)."
"11.55 He who does all actions for Me, who looks upon Me as the Supreme, who is devoted to Me, who is free from attachment, who bears enmity towards no creature, he comes to Me, O Arjuna.","11:55 O Pandou, the man who will only work for me, and considers me as the ultimate goal, who is my servant and preserved, who is unbearable to the spirit, he receives me."
"12.1 Arjuna said  Those devotees who, ever steadfast, thus worship Thee and those also who worship the imperishable and the unmanifested  which of them are better versed in Yoga?","12:1 Arjuna said, ""Who is the best of those who worship you in this way and whoever worship the worshipers and the worshipers of the wicked?"""
"12.2 The Blessed Lord said  Those who, fixing their mind on Me, worship Me, ever steadfast and endowed with supreme faith, are the best in Yoga in My opinion.","12:2 And the Lord said, “Those who have concentrated their minds in me, who worship me with great honour, are, by my will, the best, that is, the best.”"
Swami Sivananda did not comment on this sloka,Swami Tejomayananda did not comment on this sloka
"12.4 Having restrained all the senses, even-minded everywhere, intent on the welfare of all beings  verily they also come unto Me.","12.4 By regulating the intellectual community in the same way, all the possessed, in the interest of the spirit, the worshippers receive me."
"12.5 Greater is their trouble whose minds are set on the unmanifested; for the goal; the unmanifested, is very hard for the embodied to reach.","12:5 But the men with the minds in those unrighteous are more distressed, because the fastness of the unrighteous is hardly achieved by the bodies."
"12.6 But to those who worship Me, renouncing all actions in Me, regarding Me as the supreme gaol, meditating on Me with single-minded Yoga.","12:6 But those who worship me, considering me as the ultimate goal, by offering me all the works, they only take care of me by unuse."
"12.7 To those whose minds are set on Me, O Arjuna, verily I become ere long the saviour out of the ocean of Samsara.","12:7 O Parth, whose mind is stable in me, of such servants I will soon be saved from the sea of the world in death."
"12.8 Fix thy mind in Me only, thy intellect in Me, (then) thou shalt no doubt live in Me alone hereafter.","12:8 Stay your mind and wisdom in me, so you will dwell in me, there is no doubt in it."
"12.9 If thou art unable to fix thy mind steadily on Me, then by the Yoga of constant practice do thou seek to reach Me, O Arjuna.","12:9 If you are unable to establish your mind in me, then by practice you want to get me (i.e. try)."
"12.10 If thou art unable to practise even this Abhyasa Yoga, be thou intent on doing actions for My sake; even by doing actions for My sake, thou shalt attain perfection.","12:10 If you are also unable to practice, then be a martyr; thus you will obtain proof even when you do the works for me."
"12.11 If thou art unable to do even this, then, resorting to union with Me, renounce the fruits of all actions with the self controlled.","12:11 And if you are also unable to do this, then with self-consciousness, taking the shelter of my achievement, give up the fruit of all the works."
12.12 Better indeed is knowledge than practice; than knowledge meditation is better; than meditation the renunciation of the fruits of actions: peace immediately follows renunciation.,"12.12 Knowledge is better than practice; Knowledge is better than attention, and the best of care is abandonment; immediately there is peace."
"12.13 He who hates no creature, who is friendly and compassionate to all, who is free from attachment and egoism, balanced in pleasure and pain, and forgiving.","12:13 to the ghost who is wicked, and everyone's friend and compassionate; who is free of compassion and selfishness, equal and forgiven in pleasure and sadness."
"12.14 Ever content, steady in meditation, self-controlled, possessed of firm conviction, with the mind and intellect dedicated to Me, he, My devtoee, is dear to Me.","12:14 Whoever is the Sitatathma, the persistent Yogi, eternally satisfied, whoever has sacrificed his mind and wisdom in me, whoever is such my servant, he is my beloved."
"12.15 He by whom the world is not agitated and who cannot be agitated by the world, and who is freed from joy, anger, fear and anxiety  he is dear to Me.","12:15 Those with whom no people (i.e. beings, persons) can obtain awakening, and whoever himself does not experience awakening from any person, and whoever is free of fear and awakening, the servant is my beloved."
"12.16 He who is free from wants, pure, expert, unconcerned, and free from pain, renouncing all undertakings or commencements  he who is (thus) devoted to Me, is dear to Me.","12:16 Whoever is my servant without expectation, pure, purity, indifference, miserable, and the dishonor of all things, he is my beloved."
"12.17 He who neither rejoices, nor hates, nor grieves, nor desires, renouncing good and evil, and who is full of devotion, is dear to Me.","12:17 Whoever does not rejoice nor deceives; whoever does not sorrow nor desire; and whoever gives up the good and the unpleasant, he is the godly man who loves me."
Swami Sivananda did not comment on this sloka,Swami Tejomayananda did not comment on this sloka
"12.19 He to whom censure and praise are eal, who is silent, content with anything, homeless, of a steady mind, and full of devotion  that man is dear to Me.","12:19 Whoever is equal to condemnation and praise, whoever is silent, whoever is satisfied with a little thing, whoever is unjust, he is the devout man of stable wisdom, I love."
