Original,Translated
"।।10.17।। हे योगेश्वर ! मैं किस प्रकार निरन्तर चिन्तन करता हुआ आपको जानूँ, और हे भगवन् ! आप किनकिन भावों में मेरे द्वारा चिन्तन करने योग्य हैं।।",(ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम
"।।10.18।। हे जनार्दन ! अपनी योग शक्ति और विभूति को पुन: विस्तारपूर्वक कहिए, क्योंकि आपके अमृतमय वचनों को सुनते हुए मुझे तृप्ति नहीं होती।।","10:18 मुझे फिर से विस्तार से बताओ, हे क्रिश्ना, अपनी योग शक्ति और महिमा के बारे में; क्योंकि मैं अपने जीवन देने और नक्टर जैसी वचन के बारे में सुना है के साथ संतृप्त नहीं हूँ।"
।।10.19।। श्रीभगवान् ने कहा -हन्त अब मैं तुम्हें अपनी दिव्य विभूतियों को प्रधानता से कहूँगा। हे कुरुश्रेष्ठ मेरे विस्तार का अन्त नहीं है।।,"19 परमेश्वर ने बहुत अच्छी बात कही है. अब मैं तुम्हें अपनी प्रशंसा में अपनी दिव्य महिमाओं की घोषणा करूँगा, हे आर्जोना; उनके विस्तृत वर्णन का कोई अंत नहीं है."
"।।10.20।। हे गुडाकेश (निद्राजित्) ! मैं समस्त भूतों के हृदय में स्थित सबकी आत्मा हूँ तथा सम्पूर्ण भूतों का आदि, मध्य और अन्त भी मैं ही हूँ।।","10:20 मैं स्वयं हूँ, हे गुडाकेसा, सभी प्राणियों के दिलों में बैठे हैं; मैं सभी प्राणियों की शुरुआत, मध्य और अंत भी हूँ।"
।।10.21।। मैं (बारह) आदित्यों में विष्णु और ज्योतियों में अंशुमान् सूर्य हूँ; मैं (उनचास) मरुतों (वायु देवताओं) में मरीचि हूँ और नक्षत्रों में शशी (चन्द्रमा) हूँ।।,(ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल)
"।।10.22।। मैं वेदों में सामवेद हूँ, देवों में वासव (इन्द्र) हूँ; मैं इन्द्रियों में मन और भूतप्राणियों में चेतना (ज्ञानशक्ति) हूँ।।",10:22 वेदाओं में से मैं समा-वेदा हूँ; मैं देवताओं में से वासावा हूँ; संवेदनाओं में से मैं मन हूँ; और मैं जीवित प्राणियों में बुद्धि हूँ।
।।10.23।। मैं (ग्यारह) रुद्रों में शंकर हूँ और यक्ष तथा राक्षसों में धनपति कुबेर (वित्तेश) हूँ; (आठ) वसुओं में अग्नि हूँ तथा शिखर वाले पर्वतों में मेरु हूँ।।,(ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है :
।।10.24।। हे पार्थ ! पुरोहितों में मुझे बृहस्पति जानो; मैं सेनापतियों में स्कन्द और जलाशयों में समुद्र हूँ।।,"10:24 और घर के पुजारी के बीच, हे Arjuna, मुझे प्रमुख के रूप में जानो, Brihaspati; सेना के जनरलों के बीच मैं स्काना हूँ; झीलों के बीच मैं समुद्र हूँ।"
।।10.25।। मैं महर्षियों में भृगु और वाणी (शब्दों) में एकाक्षर ओंकार हूँ। मैं यज्ञों में जपयज्ञ और स्थावरों (अचलों) में हिमालय हूँ।।,10:25 महान बुद्धिमानों में से मैं ब्रिगू हूँ; शब्दों में मैं एक सिलाबी हूँ; बलिदानों में मैं चुपचाप दोहराने का बलिदान हूँ; अविनाशी चीज़ों में से मैं हिमालाया हूँ।
।।10.26।। मैं समस्त वृक्षों में अश्वत्थ (पीपल) हूँ और देवर्षियों में नारद हूँ; मैं गन्धर्वों में चित्ररथ और सिद्ध पुरुषों में कपिल मुनि हूँ।।,"10:26 सभी पेड़ों में से (मैं हूँ) पेपल; परमेश्वर के बुद्धिमानों में से, मैं नरादा हूँ; गैंडरवास, गिटरासा के बीच; परिष्कृत, बुद्धिमान के बीच कैपिला हूँ।"
"।।10.27।। अश्वों में अमृत से उत्पन्न हुए उच्चैश्रवा नामक अश्व, हाथियों में ऐरावत और मनुष्यों में राजा मुझे ही जानो।।",(ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल)
"।।10.28।। मैं शस्त्रों में वज्र और धेनुओं (गायों) में कामधेनु हूँ, प्रजा उत्पत्ति का हेतु कन्दर्प (कामदेव) मैं हूँ और सर्पों में वासुकि हूँ।।","10:28 हथियारों में से, मैं हथियार है; गायों में से, मैं कैमाडेनू नामक वांछित गाय हूँ; मैं प्रभु हूँ, प्रेम का देवता हूँ; हथियारों में से, मैं वास्की हूँ।"
।।10.29।। मैं नागों में अनन्त (शेषनाग) हूँ और जल देवताओं में वरुण हूँ; मैं पितरों में अर्यमा हँ और नियमन करने वालों में यम हूँ।।,(ऐ रसूल) तुम कह दो कि मैं नागा के लोगों में से अनानाता हूँ और मैं पानी के देवताओं में से वारूना हूँ और मैं मन्नाओं में से एरियामैन हूँ और मैं राज्यपालों में से यामा हूँ।
"।।10.30।। मैं दैत्यों में प्रह्लाद और गणना करने वालों में काल हूँ, मैं 'पशुओं' में सिंह (मृगेन्द्र) और पक्षियों में गरुड़ हूँ।।","﴾ 30 ﴿ और मैं शैतानों में से प्राल्दा हूँ, और गिनती करने वालों में से मैं समय हूँ, और जानवरों में से मैं शेर हूँ, और पक्षियों में से वाइनातिया हूँ।"
।।10.31।। मैं पवित्र करने वालों में वायु हूँ और शस्त्रधारियों में राम हूँ; तथा मत्स्यों (जलचरों) में मैं मगरमच्छ और नदियों में मैं गंगा हूँ।।,(ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है :
"।।10.32।। हे अर्जुन ! सृष्टियों का आदि, अन्त और मध्य भी मैं ही हूँ, मैं विद्याओं में अध्यात्मविद्या और विवाद करने वालों में (अर्थात् विवाद के प्रकारों में) मैं वाद हूँ।।","10:32 सृष्टि के बीच मैं शुरुआत, मध्य और भी अंत हूँ, हे Arjuna; विज्ञान के बीच मैं स्वयं का विज्ञान हूँ; और मैं विरोधाभासियों के बीच तर्क हूँ।"
।।10.33।। मैं अक्षरों (वर्णमाला) में अकार और समासों में द्वन्द्व (नामक समास) हूँ; मैं अक्षय काल और विश्वतोमुख (विराट् स्वरूप) धाता हूँ।।,(ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम कह दो
"।।10.34।। मैं सर्वभक्षक मृत्यु और भविष्य में होने वालों की उत्पत्ति का कारण हूँ; स्त्रियों में कीर्ति, श्री, वाक (वाणी), स्मृति, मेधा, धृति और क्षमा हूँ।।","﴾ 34 ﴿ और मैं मरने वाला हूँ, और उन लोगों की प्रसन्नता हूँ, जो प्रसन्न हो जाएँगे; और मैं स्त्री समुदायों में प्रशंसा, प्रसन्नता, वचन, स्मृति, बुद्धि, दृढ़ता और क्षमा के बीच हूँ।"
।।10.35।। सामों (गेय मन्त्रों) में मैं बृहत्साम और छन्दों में गायत्री छन्द हूँ; मैं मासों में मार्गशीर्ष (दिसम्बरजनवरी के भाग) और ऋतुओं में वसन्त हूँ।।,(ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है : (ऐ रसूल) अल्लाह तआला का फरमान है :
"।।10.36।। मैं छल करने वालों में द्यूत हूँ और तेजस्वियों में तेज हूँ, मैं विजय हूँ; मैं व्यवसाय (उद्यमशीलता) हूँ और सात्विक पुरुषों का सात्विक भाव हूँ।।","(ऐ रसूल) तुम कह दो कि मैं धोखाधड़ी करने वालों का जुआ हूँ, मैं चमत्कार करने वालों का चमत्कार हूँ, मैं विजय हूँ, मैं निर्णायक हूँ, मैं भलाई का भलाई हूँ।"
"।।10.37।। मैं वृष्णियों में वासुदेव हूँ और पाण्डवों में धनंजय, मैं मुनियों में व्यास और कवियों में उशना कवि हूँ।।",(ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल)
।।10.38।। मैं दमन करने वालों का दण्ड हूँ और विजयेच्छुओं की नीति हूँ; मैं गुह्यों में मौन हूँ और ज्ञानवानों का ज्ञान हूँ।।,(ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल) (ऐ रसूल)
"।।10.39।। हे अर्जुन ! जो समस्त भूतों की उत्पत्ति का बीज (कारण) है, वह भी में ही हूँ, क्योंकि ऐसा कोई चर और अचर भूत नहीं है, जो मुझसे रहित है।।","10:39 और जो भी सभी प्राणियों का बीज है, मैं भी हूँ, आर्जोना; कोई प्राणी नहीं है, चाहे वह चल रहा हो या नहीं, जो मेरे बिना मौजूद हो सकता है।"
।।10.40।। हे परन्तप ! मेरी दिव्य विभूतियों का अन्त नहीं है; अपनी विभूतियों का यह विस्तार मैंने एक देश से अर्थात् संक्षेप में कहा है।।,"10:40 मेरे परमेश्वर की महिमा का कोई अंत नहीं है, हे Arjuna, लेकिन यह मेरे परमेश्वर की महिमा की विशिष्टताओं का एक संक्षिप्त बयान है।"
"।।10.41।। जो कोई भी विभूतियुक्त, कान्तियुक्त अथवा शक्तियुक्त वस्तु (या प्राणी) है, उसको तुम मेरे तेज के अंश से ही उत्पन्न हुई जानो।।","﴾ 41 ﴿ जो कुछ भी हो, वही प्रशंसक, प्रसन्न या शक्तिशाली है, तू जानता है कि यह मेरी महिमा का एक हिस्सा है।"
।।10.42।। अथवा हे अर्जुन ! बहुत जानने से तुम्हारा क्या प्रयोजन है? मैं इस सम्पूर्ण जगत् को अपने एक अंश मात्र से धारण करके स्थित हूँ।।,"10:42 लेकिन, क्या लाभ है तुम्हारे लिए इन सभी विवरणों का ज्ञान है, ओ Arjuna? मैं अस्तित्व में है, इस पूरे दुनिया का समर्थन करने के लिए मेरे एक हिस्से के द्वारा।"
"।।11.1।। अर्जुन ने कहा -- मुझ पर अनुग्रह करने के लिए जो परम गोपनीय, अध्यात्मविषयक वचन (उपदेश) आपके द्वारा कहा गया, उससे मेरा मोह दूर हो गया है।।","11:1 आर्जोना ने कहा, ""तुमने स्वयं के बारे में उच्चतम रहस्य के इस शब्द के माध्यम से, जिसके बारे में तुमने बात की है, क्योंकि मुझे आशीर्वाद देने के लिए, मेरा भ्रम समाप्त हो गया है।"
।।11.2।। हे कमलनयन ! मैंने भूतों की उत्पत्ति और प्रलय आपसे विस्तारपूर्वक सुने हैं तथा आपका अव्यय माहात्म्य (प्रभाव) भी सुना है।।,"11.2 निश्चय ही मनुष्यों की उत्पत्ति और विनाश को तेरी ओर से, हे लोटस-आंखों के प्रभु, और तेरी अविनाशी महानता से मेरी ओर से विस्तार से सुना हुआ है।"
"।।11.3।। हे परमेश्वर ! आप अपने को जैसा कहते हो, यह ठीक ऐसा ही है। (परन्तु) हे पुरुषोत्तम ! मैं आपके ईश्वरीय रूप को प्रत्यक्ष देखना चाहता हूँ।।","11.3 हे सर्वश्रेष्ठ प्रभु, जैसा कि तूने स्वयं को वर्णित किया है, हे सर्वश्रेष्ठ व्यक्ति, मैं तेरी देवी आकृति को देखना चाहता हूँ।"
"।।11.4।। हे प्रभो ! यदि आप मानते हैं कि मेरे द्वारा वह आपका रूप देखा जाना संभव है, तो हे योगेश्वर ! आप अपने अव्यय रूप का दर्शन कराइये।।","11:4 यदि तू, हे प्रभु, मुझे यह देखने के लिए संभव लगता है, तो तू, हे योज़ियों के प्रभु, मुझे अपने अविश्वसनीय स्वयं को दिखा।"
।।11.5।। श्रीभगवान् ने कहा -- हे पार्थ ! मेरे सैकड़ों तथा सहस्रों नाना प्रकार के और नाना वर्ण तथा आकृति वाले दिव्य रूपों को देखो।।,"11:5 परमेश्वर ने कहा, ""देखो, आर्जोना, मेरे आकारों, सैकड़ों और हजारों, अलग-अलग प्रकार के, देवताओं, और अलग-अलग रंगों और आकारों।"
"।।11.6।। हे भारत ! (मुझमें) आदित्यों, वसुओं, रुद्रों तथा अश्विनीकुमारों और मरुद्गणों को देखो, तथा और भी अनेक इसके पूर्व कभी न देखे हुए आश्चर्यों को देखो।।","11:6 देखो, एडितास, वासस, रड्रास, दो एस्विन और मरोट्स; देखो, कई चमत्कार पहले कभी नहीं देखा है, ओ आर्जोना।"
"।।11.7।। हे गुडाकेश ! आज (अब) इस मेरे शरीर में एक स्थान पर स्थित हुए चराचर सहित सम्पूर्ण जगत् को देखो तथा और भी जो कुछ तुम देखना चाहते हो, उसे भी देखो।।","11:7 अब देखो, आर्जोना, इस में, मेरा शरीर, पूरे ब्रह्मांड एक में केंद्रित है, जो चल रहा है और जो नहीं चल रहा है, और जो कुछ भी आप देखना चाहते हैं।"
"।।11.8।। परन्तु तुम अपने इन्हीं (प्राकृत) नेत्रों के द्वारा मुझे देखने में समर्थ नहीं हो; (इसलिए) मैं तुम्हें दिव्यचक्षु देता हूँ, जिससे तुम मेरे ईश्वरीय 'योग' को देखो।।","11:8 लेकिन आप अपने स्वयं की आंखों से मुझे नहीं देख सकते हैं; मैं आपको परमेश्वर की आंख देता हूं; देखो, मेरा प्रभु योग।"
।।11.9।। संजय ने कहा -- हे राजन् ! महायोगेश्वर हरि ने इस प्रकार कहकर फिर अर्जुन के लिए परम ऐश्वर्ययुक्त रूप को दर्शाया।।,"11:9 सानियास ने कहा, इस प्रकार बोलते हुए, हे राजा, जोगा के महान प्रभु, हरी (क्रिश्ना) ने आर्गुना के लिए अपने सर्वोच्च रूप को प्रभु के रूप में दिखाया।"
।।11.10।। उस अनेक मुख और नेत्रों से युक्त तथा अनेक अद्भुत दर्शनों वाले एवं बहुत से दिव्य भूषणों से युक्त और बहुत से दिव्य शस्त्रों को हाथों में उठाये हुये।।,"11:10 कई मुँहों और आँखों के साथ, कई अद्भुत दृष्टिकोणों के साथ, कई दिव्य सजावट के साथ, कई दिव्य हथियारों के साथ ऊपर उठाया गया (जैसा कि उसने दिखाया)।"
"।।11.11।। दिव्य माला और वस्त्रों को धारण किये हुये और दिव्य गन्ध का लेपन किये हुये एवं समस्त प्रकार के आश्चर्यों से युक्त अनन्त, विश्वतोमुख (विराट् स्वरूप) परम देव (को अर्जुन ने देखा)।।","11.11 परमेश्वर के गले और कपड़े पहने हुए, परमेश्वर के मक्खियों के साथ निषेधित, अद्भुत, चमकदार, हर तरफ चेहरे के साथ अंतहीन।"
"।।11.12।। आकाश में सहस्र सूर्यों के एक साथ उदय होने से उत्पन्न जो प्रकाश होगा, वह उस (विश्वरूप) परमात्मा के प्रकाश के सदृश होगा।।","11:12 अगर एक हज़ार सूर्य की चमक अचानक आकाश में उगती है, तो यह उस शक्तिशाली प्राणी की चमक होगी।"
।।11.13।। पाण्डुपुत्र अर्जुन ने उस समय अनेक प्रकार से विभक्त हुए सम्पूर्ण जगत् को देवों के देव श्रीकृष्ण के शरीर में एक स्थान पर स्थित देखा।।,"11:13 वहाँ, देवताओं के परमेश्वर के शरीर में, आर्गुना ने देखा कि पूरे ब्रह्मांड एक में आराम कर रहा था, उसके कई समूहों के साथ।"
।।11.14।। उसके उपरान्त वह आश्चर्यचकित हुआ हर्षित रोमों वाला (जिसे रोमांच का अनुभव हो रहा हो) धनंजय अर्जुन विश्वरूप देव को (श्रद्धा भक्ति सहित) शिर से प्रणाम करके हाथ जोड़कर बोला।।,"11:14 फिर, आर्जोना, आश्चर्य से भरा, और अपने बालों के साथ खड़े, अपने सिर पर परमेश्वर की ओर झुक गया, और जुड़े हाथों के साथ बात की।"
"।।11.15।। अर्जुन ने कहा -- हे देव! मैं आपके शरीर में समस्त देवों को तथा अनेक भूतविशेषों के समुदायों को और कमलासन पर स्थित सृष्टि के स्वामी ब्रह्माजी को, ऋषियों को और दिव्य सर्पों को देख रहा हूँ।।","11:15 Arjuna ने कहा, ""मैं अपने शरीर में सभी देवताओं को देखता हूं, हे परमेश्वर, और (और भी) विभिन्न प्रकार के प्राणियों के स्वामी, ब्रह्मा, प्रभु, लोटस पर बैठे, सभी बुद्धिमान और स्वर्गीय हथियारों।"
"।।11.16।। हे विश्वेश्वर! मैं आपकी अनेक बाहु, उदर, मुख और नेत्रों से युक्त तथा सब ओर से अनन्त रूपों वाला देखता हूँ। हे विश्वरूप! मैं आपके न अन्त को देखता हूँ और न मध्य को और न आदि को।।","11:16 मैं तुम्हें कई हाथों, पेट, मुंह और आंखों के साथ हर तरफ असीमित रूप से देखता हूँ; मैं न तो अंत, न ही मध्य, और न ही शुरुआत देखता हूँ, हे ब्रह्मांड के प्रभु, हे ब्रह्मांड के आकार।"
"।।11.17।। मैं आपका मुकुटयुक्त, गदायुक्त और चक्रधारण किये हुये तथा सब ओर से प्रकाशमान् तेज का पुंज, दीप्त अग्नि और सूर्य के समान ज्योतिर्मय, देखने में अति कठिन और अप्रमेयस्वरूप सब ओर से देखता हूँ।।","11:17 मैं तुम्हें देखता हूँ, और दीडम, और क्लब, और बहस के साथ, एक चमक की भीड़ हर जगह चमकता है, बहुत मुश्किल से देखने के लिए, आग और सूरज की तरह चारों ओर झुकता है, और अनगिनत।"
"।।11.18।। आप ही जानने योग्य (वेदितव्यम्) परम अक्षर हैं; आप ही इस विश्व के परम आश्रय (निधान) हैं ! आप ही शाश्वत धर्म के रक्षक हैं और आप ही सनातन पुरुष हैं,ऐसा मेरा मत है।।","11:18 तू अविश्वसनीय, सर्वश्रेष्ठ वस्तु है, जिसे जानने के लायक है; तू इस संसार का बड़ा खजाना है; तू अनन्त ड्रामा का अविश्वसनीय संरक्षक है; तू प्रथम व्यक्ति है, मैं मानता हूं।"
"।।11.19।। मैं आपको आदि, अन्त और मध्य से रहित तथा अनंत सार्मथ्य से युक्त और अनंत बाहुओं वाला तथा चन्द्रसूर्यरूपी नेत्रों वाला और दीप्त अग्निरूपी मुख वाला तथा अपने तेज से इस विश्व को तपाते हुए देखता हूँ।।","11:19 मैं तुम्हें बिना शुरुआत के, मध्य या अंत के, शक्ति में अंतहीन, अंतहीन हथियारों के, सूर्य और चंद्रमा आपकी आंखों के रूप में देखता हूं, आग आपके मुंह, आपके चमक के साथ पूरे ब्रह्मांड को गर्म करता है।"
।।11.20।। हे महात्मन् ! स्वर्ग और पृथ्वी के मध्य का यह आकाश तथा समस्त दिशाएं अकेले आप से ही व्याप्त हैं; आपके इस अद्भुत और उग्र रूप को देखकर तीनों लोक अतिव्यथा (भय) को प्राप्त हो रहे हैं।।,"11:20 पृथ्वी और स्वर्ग के बीच यह अंतरिक्ष और सभी प्रजातियां केवल तेरे द्वारा भरे हुए हैं, और जब तेरे इस अद्भुत और भयानक आकार को देखते हैं, तो तीन दुनिया भय से डूब रहे हैं, हे महान आत्मा हो।"
"।।11.21।। ये समस्त देवताओं के समूह आप में ही प्रवेश कर रहे हैं और कई एक भयभीत होकर हाथ जोड़े हुए आप की स्तुति करते हैं; महर्षि और सिद्धों के समुदाय 'कल्याण होवे' (स्वस्तिवाचन करते हुए) ऐसा कहकर, उत्तम (या सम्पूर्ण) स्रोतों द्वारा आपकी स्तुति करते हैं।।","11:21 निश्चय ही, इन देवताओं के स्वामी तुम्हारे अंदर आते हैं, और कुछ डर के साथ तुम्हें डराते हैं, और कहते हैं, ""अच्छा हो जाओ,"" महान बुद्धिमानों और परिपूर्ण लोगों के गिरोह पूरी तरह से आशीर्वाद के साथ तुम्हें प्रशंसा करते हैं।"
"।।11.22।। रुद्रगण, आदित्य, वसु और साध्यगण, विश्वेदेव तथा दो अश्विनीकुमार, मरुद्गण और उष्मपा, गन्धर्व, यक्ष, असुर और सिद्धगणों के समुदाय- ये सब ही विस्मित होते हुए आपको देखते हैं।।","11:22 Rudras, Adityas, Vasus, Sadhyas, Visvedevas, दो Asvins, Maruts, और स्वर्गीय गायक, याकेशस, शैतानों और परिपूर्ण लोगों के पुरुषों, सभी बहुत आश्चर्य के साथ आप को देख रहे हैं।"
"।।11.23।। हे महाबाहो! आपके बहुत मुख तथा नेत्र वाले, बहुत बाहु, उरु (जंघा) तथा पैरों वाले, बहुत-ंंसी उदरों वाले तथा बहुतसी विकराल दाढ़ों वाले महान् रूप को देखकर सब लोग व्यथित हो रहे हैं और उसी प्रकार मैं भी (व्याकुल हो रहा हूँ)।।","11:23 तेरी अनमोल आकृति को कई मुँहों और आँखों के साथ देखा है, हे शक्तिशाली, कई हाथों, कूल्हों और पैरों के साथ, कई पेट के साथ, और भयभीत, कई दांतों के साथ, दुनिया भयभीत है, और मैं यही हूँ।"
।।11.24।। हे विष्णो! आकाश के साथ स्पर्श किये हुए देदीप्यमान अनेक रूपों से युक्त तथा विस्तरित मुख और प्रकाशमान विशाल नेत्रों से युक्त आपको देखकर भयभीत हुआ मैं धैर्य और शान्ति को नहीं प्राप्त हो रहा हूँ।।,"11:24 जब मैं तुम्हें देखता हूँ कि आकाश को छू रहा है, कई रंगों में चमक रहा है, अपने मुँह खुले हैं, और बड़ी आग की आंखों के साथ, मैं दिल में डरावना है और न ही साहस और न ही शांति मिलता है, ओ विशनू।"
"।।11.25।। आपके विकराल दाढ़ों वाले और प्रलयाग्नि के समान प्रज्वलित मुखों को देखकर, मैं न दिशाओं को जान पा रहा हूँ और न शान्ति को प्राप्त हो रहा हूँ; इसलिए हे देवेश!  हे जगन्निवास! आप प्रसन्न हो जाइए।।","11:25 जब मैंने देखा कि तेरे मुँह भयभीत हैं, दाँतों के साथ, जमीन के विघटन की आग की तरह, मैं चार आत्माओं को नहीं जानता, और मैं शांति नहीं मिलता. दयालु हो, हे परमेश्वर के प्रभु, हे ब्रह्मांड के निवासियों."
"।।11.26।। और ये समस्त धृतराष्ट्र के पुत्र राजाओं के समुदाय सहित आप में प्रवेश करते हैं। भीष्म, द्रोण तथा कर्ण और हमारे पक्ष के भी प्रधान योद्धाओं के सहित.।।","11:26 सभी Dhritarashtra के पुत्रों, पृथ्वी के राजाओं, Bhishma, Drona और Karna के साथ, हमारे युद्धपोतों के बीच प्रमुख के साथ।"
।।11.27।। तीव्र वेग से आपके विकराल दाढ़ों वाले भयानक मुखों में प्रवेश करते हैं और कई एक चूर्णित शिरों सहित आपके दांतों के बीच में फँसे हुए दिख रहे हैं।।,"11:27 कुछ तेरे मुँह में अपने भयानक दांतों के साथ जल्दी में प्रवेश करते हैं, और यह देखने के लिए डरते हैं. कुछ दांतों के बीच के अंतराल में चिपके हुए पाया जाता है, और उनके सिर को पाउडर में तोड़ दिया जाता है."
"।।11.28।। जैसे नदियों के बहुत से जलप्रवाह समुद्र की ओर वेग से बहते हैं, वैसे ही मनुष्यलोक के ये वीर योद्धागण आपके प्रज्वलित मुखों में प्रवेश करते हैं।।","11:28 निश्चय ही, जैसा कि कई नदियों के टोरेंट समुद्र की ओर बहते हैं, वैसे भी, मनुष्यों की दुनिया में इन नायकों के अपने अंधेरे मुंह में प्रवेश करते हैं।"
"।।11.29।। जैसे पतंगे अपने नाश के लिए प्रज्वलित अग्नि में अतिवेग से प्रवेश करते हैं, वैसे ही ये लोग भी अपने नाश के लिए आपके मुखों में अतिवेग से प्रवेश करते हैं।।",(ऐ रसूल) तुम कह दो कि (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल) तुम (ऐ रसूल)
"।।11.30।। हे विष्णो! आप प्रज्वलित मुखों के द्वारा इन समस्त लोकों का ग्रसन करते हुए आस्वाद ले रहे हैं, आपका उग्र प्रकाश सम्पूर्ण जगत् को तेज के द्वारा परिपूर्ण करके तपा रहा है।।","11:30 तू सबसे उज्ज्वल है, और हर तरफ की सारी दुनियाों को अपने उज्ज्वल होंठों के साथ खींच रहा है. तेरी उज्ज्वल रोशनी, पूरी दुनिया को चमक के साथ भर रहा है, जला रहे हैं, ओ विशनू!"
"।।11.31।। (कृपया) मेरे प्रति कहिये, कि उग्ररूप वाले आप कौन हैं? हे देवों में श्रेष्ठ! आपको नमस्कार है, आप प्रसन्न होइये। आदि स्वरूप आपको मैं (तत्त्व से) जानना चाहता हूँ, क्योंकि आपकी प्रवृत्ति (अर्थात् प्रयोजन को) को मैं नहीं समझ पा रहा हूँ।।","(ऐ रसूल) तुम मुझे बताओ कि तू कौन है, इतनी कठोरता से आकार में. तेरे लिए सलाम, हे सर्वशक्तिमान परमेश्वर, दया करो. मैं तुम्हें जानना चाहता हूँ, मूल प्राणी. मैं वास्तव में तेरे काम को नहीं जानता."
